,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region
1169,2019-09-26,FDX,"$1,001 - $15,000",2019-10-11,175000.5,0.00261772950149508,15.0,sen,Republican,"David A Perdue , Jr",SE
1170,2019-07-19,LGF-B,"$1,001 - $15,000",2019-10-11,75000.5,-0.2131578449837482,84.0,sen,Republican,"David A Perdue , Jr",SE
1172,2019-04-03,MOS,"$1,001 - $15,000",2019-10-11,32500.5,-0.24269010047042355,191.0,sen,Republican,"David A Perdue , Jr",SE
1173,2018-12-21,RF,"$1,001 - $15,000",2019-10-23,32500.5,0.2659409892124304,306.0,sen,Republican,"David A Perdue , Jr",SE
1174,2019-09-30,XOM,"$1,001 - $15,000",2019-10-11,32500.5,-0.023084509833285683,11.0,sen,Republican,"David A Perdue , Jr",SE
1175,2019-05-29,CTSH,"$1,001 - $15,000",2019-10-11,32500.5,-0.0205236010963494,135.0,sen,Republican,"David A Perdue , Jr",SE
1176,2019-01-09,DVN,"$1,001 - $15,000",2019-10-11,175000.5,-0.17692604368264053,275.0,sen,Republican,"David A Perdue , Jr",SE
1177,2019-03-18,TRGP,"$1,001 - $15,000",2019-10-17,8000.5,-0.04343559405555023,213.0,sen,Republican,"David A Perdue , Jr",SE
1178,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1179,2018-12-21,RF,"$1,001 - $15,000",2019-10-23,32500.5,0.2659409892124304,306.0,sen,Republican,"David A Perdue , Jr",SE
1180,2019-07-15,DOW,"$15,001 - $50,000",2019-12-31,8000.5,0.0746121974139154,169.0,sen,Republican,"David A Perdue , Jr",SE
1181,2018-07-19,NFLX,"$15,001 - $50,000",2019-10-23,32500.5,-0.2552234005125559,461.0,sen,Republican,"David A Perdue , Jr",SE
1182,2018-05-22,PEP,"$1,001 - $15,000",2020-04-14,75000.5,0.3849694133275818,693.0,sen,Republican,"David A Perdue , Jr",SE
1183,2019-01-03,AAPL,"$1,001 - $15,000",2020-04-14,75000.5,1.0187775713081972,467.0,sen,Republican,"David A Perdue , Jr",SE
1184,2019-01-03,AAPL,"$1,001 - $15,000",2020-04-14,75000.5,1.0187775713081972,467.0,sen,Republican,"David A Perdue , Jr",SE
1185,2018-05-24,DIS,"$1,001 - $15,000",2019-10-29,8000.5,0.2680442165663137,523.0,sen,Republican,"David A Perdue , Jr",SE
1186,2018-12-24,ACA,"$1,001 - $15,000",2020-04-14,8000.5,0.6599189770681103,477.0,sen,Republican,"David A Perdue , Jr",SE
1187,2019-08-09,FEYE,"$1,001 - $15,000",2020-01-07,8000.5,0.3716012206455223,151.0,sen,Republican,"David A Perdue , Jr",SE
1188,2019-10-11,SPY,"$500,001 - $1,000,000",2019-11-14,32500.5,0.0447886764828728,34.0,sen,Republican,"David A Perdue , Jr",SE
1189,2019-10-11,SPY,"$500,001 - $1,000,000",2019-11-14,32500.5,0.0447886764828728,34.0,sen,Republican,"David A Perdue , Jr",SE
1190,2019-08-15,GPK,"$1,001 - $15,000",2020-01-27,8000.5,0.2828124868450688,165.0,sen,Republican,"David A Perdue , Jr",SE
1191,2019-10-11,SPY,"$500,001 - $1,000,000",2019-11-14,32500.5,0.0447886764828728,34.0,sen,Republican,"David A Perdue , Jr",SE
1192,2019-08-09,FEYE,"$1,001 - $15,000",2020-01-07,8000.5,0.3716012206455223,151.0,sen,Republican,"David A Perdue , Jr",SE
1193,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1194,2019-08-09,FEYE,"$1,001 - $15,000",2020-01-07,8000.5,0.3716012206455223,151.0,sen,Republican,"David A Perdue , Jr",SE
1196,2019-10-02,IP,"$1,001 - $15,000",2019-12-12,32500.5,0.1799290215265027,71.0,sen,Republican,"David A Perdue , Jr",SE
1197,2018-02-09,SUN,"$1,001 - $15,000",2020-04-15,8000.5,-0.3604963148898305,796.0,sen,Republican,"David A Perdue , Jr",SE
1198,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1199,2018-12-24,ACA,"$1,001 - $15,000",2020-04-14,8000.5,0.6599189770681103,477.0,sen,Republican,"David A Perdue , Jr",SE
1200,2019-07-15,DOW,"$15,001 - $50,000",2019-12-31,8000.5,0.0746121974139154,169.0,sen,Republican,"David A Perdue , Jr",SE
1201,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1202,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1203,2019-08-09,FEYE,"$1,001 - $15,000",2020-01-07,8000.5,0.3716012206455223,151.0,sen,Republican,"David A Perdue , Jr",SE
1204,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1205,2019-01-03,AAPL,"$1,001 - $15,000",2020-04-14,75000.5,1.0187775713081972,467.0,sen,Republican,"David A Perdue , Jr",SE
1206,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1207,2019-07-12,ENTG,"$1,001 - $15,000",2020-01-14,8000.5,0.4633014689029847,186.0,sen,Republican,"David A Perdue , Jr",SE
1208,2019-08-15,GPK,"$1,001 - $15,000",2020-01-27,8000.5,0.2828124868450688,165.0,sen,Republican,"David A Perdue , Jr",SE
1209,2019-08-15,GPK,"$1,001 - $15,000",2020-01-27,8000.5,0.2828124868450688,165.0,sen,Republican,"David A Perdue , Jr",SE
1211,2018-10-23,BAC,"$15,001 - $50,000",2020-03-06,8000.5,-0.048482655481029514,500.0,sen,Republican,"David A Perdue , Jr",SE
1212,2019-08-15,GPK,"$1,001 - $15,000",2020-01-27,8000.5,0.2828124868450688,165.0,sen,Republican,"David A Perdue , Jr",SE
1213,2019-01-03,AAPL,"$1,001 - $15,000",2020-04-14,75000.5,1.0187775713081972,467.0,sen,Republican,"David A Perdue , Jr",SE
1214,2018-12-27,AXTA,"$100,001 - $250,000",2020-01-29,32500.5,0.2248365871841136,398.0,sen,Republican,"David A Perdue , Jr",SE
1215,2018-10-23,BAC,"$15,001 - $50,000",2020-03-06,8000.5,-0.048482655481029514,500.0,sen,Republican,"David A Perdue , Jr",SE
1216,2018-10-23,BAC,"$15,001 - $50,000",2020-03-06,8000.5,-0.048482655481029514,500.0,sen,Republican,"David A Perdue , Jr",SE
1217,2019-09-18,ET,"$1,001 - $15,000",2020-04-15,32500.5,-0.5637037135936596,210.0,sen,Republican,"David A Perdue , Jr",SE
1218,2019-09-18,ET,"$1,001 - $15,000",2020-04-15,32500.5,-0.5637037135936596,210.0,sen,Republican,"David A Perdue , Jr",SE
1219,2019-12-09,TRGP,"$1,001 - $15,000",2020-04-15,8000.5,-0.7804341878227398,128.0,sen,Republican,"David A Perdue , Jr",SE
1220,2019-12-09,TRGP,"$1,001 - $15,000",2020-04-15,8000.5,-0.7804341878227398,128.0,sen,Republican,"David A Perdue , Jr",SE
1221,2016-12-15,WMB,"$15,001 - $50,000",2020-02-19,8000.5,-0.2599588387364942,1161.0,sen,Republican,"David A Perdue , Jr",SE
1222,2019-01-03,AAPL,"$1,001 - $15,000",2020-04-14,75000.5,1.0187775713081972,467.0,sen,Republican,"David A Perdue , Jr",SE
1223,2019-09-18,ET,"$1,001 - $15,000",2020-04-15,32500.5,-0.5637037135936596,210.0,sen,Republican,"David A Perdue , Jr",SE
1224,2019-09-18,ET,"$1,001 - $15,000",2020-04-15,32500.5,-0.5637037135936596,210.0,sen,Republican,"David A Perdue , Jr",SE
1225,2019-12-09,TRGP,"$1,001 - $15,000",2020-04-15,8000.5,-0.7804341878227398,128.0,sen,Republican,"David A Perdue , Jr",SE
1226,2016-12-15,WMB,"$15,001 - $50,000",2020-02-19,8000.5,-0.2599588387364942,1161.0,sen,Republican,"David A Perdue , Jr",SE
1227,2016-12-15,WMB,"$15,001 - $50,000",2020-02-19,8000.5,-0.2599588387364942,1161.0,sen,Republican,"David A Perdue , Jr",SE
1228,2019-09-19,DCP,"$1,001 - $15,000",2020-02-19,8000.5,-0.2943738267728616,153.0,sen,Republican,"David A Perdue , Jr",SE
1229,2019-09-19,DCP,"$1,001 - $15,000",2020-02-19,8000.5,-0.2943738267728616,153.0,sen,Republican,"David A Perdue , Jr",SE
1230,2019-12-16,LNG,"$1,001 - $15,000",2020-02-19,8000.5,-0.0958837410901086,65.0,sen,Republican,"David A Perdue , Jr",SE
1231,2020-01-06,ALB,"$1,001 - $15,000",2020-04-14,75000.5,-0.10924601751249714,99.0,sen,Republican,"David A Perdue , Jr",SE
1232,2019-03-19,MPLX,"$1,001 - $15,000",2020-04-15,32500.5,-0.6162481430819194,393.0,sen,Republican,"David A Perdue , Jr",SE
1233,2018-09-20,SHLX,"$1,001 - $15,000",2020-04-15,8000.5,-0.5081892336328571,573.0,sen,Republican,"David A Perdue , Jr",SE
1234,2019-06-25,OKE,"$1,001 - $15,000",2020-04-15,8000.5,-0.5891786668776795,295.0,sen,Republican,"David A Perdue , Jr",SE
1235,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1236,2019-09-18,WES,"$1,001 - $15,000",2020-02-20,8000.5,-0.4096160940130225,155.0,sen,Republican,"David A Perdue , Jr",SE
1237,2019-09-18,WES,"$1,001 - $15,000",2020-02-20,8000.5,-0.4096160940130225,155.0,sen,Republican,"David A Perdue , Jr",SE
1238,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1239,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1240,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1241,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1242,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1243,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1244,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1245,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1246,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1247,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1248,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1249,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1250,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1251,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1252,2019-07-25,T,"$1,001 - $15,000",2020-02-26,32500.5,0.0973083989114856,216.0,sen,Republican,"David A Perdue , Jr",SE
1253,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1254,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1255,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1256,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1257,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1258,2018-10-23,BAC,"$15,001 - $50,000",2020-03-06,8000.5,-0.048482655481029514,500.0,sen,Republican,"David A Perdue , Jr",SE
1259,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1260,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1261,2019-01-04,CZR,"$1,001 - $15,000",2020-03-02,8000.5,0.15158426936848438,423.0,sen,Republican,"David A Perdue , Jr",SE
1262,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1263,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1264,2018-10-23,BAC,"$15,001 - $50,000",2020-03-06,8000.5,-0.048482655481029514,500.0,sen,Republican,"David A Perdue , Jr",SE
1265,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1266,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1267,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1268,2018-10-23,BAC,"$15,001 - $50,000",2020-03-06,8000.5,-0.048482655481029514,500.0,sen,Republican,"David A Perdue , Jr",SE
1269,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1270,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1271,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1272,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1273,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1274,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1275,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1276,2018-10-24,PG,"$1,001 - $15,000",2020-04-14,75000.5,0.3521126796598344,538.0,sen,Republican,"David A Perdue , Jr",SE
1277,2018-05-22,PEP,"$1,001 - $15,000",2020-04-14,75000.5,0.3849694133275818,693.0,sen,Republican,"David A Perdue , Jr",SE
1278,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1279,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1280,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1281,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1282,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1283,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1284,2018-04-20,CLX,"$1,001 - $15,000",2020-03-19,8000.5,0.6693941797042561,699.0,sen,Republican,"David A Perdue , Jr",SE
1285,2019-08-08,KR,"$1,001 - $15,000",2020-03-20,8000.5,0.3605995691107549,225.0,sen,Republican,"David A Perdue , Jr",SE
1286,2020-02-26,VIAC,"$1,001 - $15,000",2020-04-14,75000.5,-0.3342880481900518,48.0,sen,Republican,"David A Perdue , Jr",SE
1287,2020-02-26,GPK,"$1,001 - $15,000",2020-04-14,175000.5,-0.04322338574373534,48.0,sen,Republican,"David A Perdue , Jr",SE
1288,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE
1289,2020-02-26,GPK,"$1,001 - $15,000",2020-04-14,175000.5,-0.04322338574373534,48.0,sen,Republican,"David A Perdue , Jr",SE
1290,2018-04-24,MRK,"$1,001 - $15,000",2020-04-14,32500.5,0.3785986959938212,721.0,sen,Republican,"David A Perdue , Jr",SE
1291,2018-04-24,MRK,"$1,001 - $15,000",2020-04-14,32500.5,0.3785986959938212,721.0,sen,Republican,"David A Perdue , Jr",SE
1292,2020-02-28,PFE,"$15,001 - $50,000",2020-04-14,175000.5,0.09036502566859776,46.0,sen,Republican,"David A Perdue , Jr",SE
1293,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE
1294,2018-04-24,MRK,"$1,001 - $15,000",2020-04-14,32500.5,0.3785986959938212,721.0,sen,Republican,"David A Perdue , Jr",SE
1295,2019-05-28,CEQP,"$1,001 - $15,000",2020-04-07,8000.5,-0.8702268233331976,315.0,sen,Republican,"David A Perdue , Jr",SE
1296,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE
1298,2020-02-26,GPK,"$1,001 - $15,000",2020-04-14,175000.5,-0.04322338574373534,48.0,sen,Republican,"David A Perdue , Jr",SE
1299,2020-03-16,FOX,"$1,001 - $15,000",2020-04-14,32500.5,0.12160412375509315,29.0,sen,Republican,"David A Perdue , Jr",SE
1300,2019-09-30,COP,"$1,001 - $15,000",2020-04-14,8000.5,-0.4018953649553306,197.0,sen,Republican,"David A Perdue , Jr",SE
1301,2019-11-14,XOM,"$15,001 - $50,000",2020-04-14,8000.5,-0.3805839371507185,152.0,sen,Republican,"David A Perdue , Jr",SE
1302,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE
1303,2020-03-17,CTSH,"$1,001 - $15,000",2020-04-14,32500.5,0.07924154374483283,28.0,sen,Republican,"David A Perdue , Jr",SE
1304,2016-11-18,EXR,"$15,001 - $50,000",2020-04-14,32500.5,0.3541991491296483,1243.0,sen,Republican,"David A Perdue , Jr",SE
1305,2017-12-04,AMZN,"$15,001 - $50,000",2020-04-14,75000.5,1.0135986301685442,862.0,sen,Republican,"David A Perdue , Jr",SE
1306,2019-07-25,PYPL,"$1,001 - $15,000",2020-04-14,32500.5,-0.04634293743214018,264.0,sen,Republican,"David A Perdue , Jr",SE
1307,2019-09-30,BK,"$1,001 - $15,000",2020-04-14,8000.5,-0.19619551230938115,197.0,sen,Republican,"David A Perdue , Jr",SE
1308,2019-09-30,ANTM,"$1,001 - $15,000",2020-04-14,32500.5,0.0496042819681791,197.0,sen,Republican,"David A Perdue , Jr",SE
1309,2016-03-22,MA,"$1,001 - $15,000",2020-04-14,75000.5,1.9503050884717903,1484.0,sen,Republican,"David A Perdue , Jr",SE
1310,2018-12-24,ACA,"$1,001 - $15,000",2020-04-14,8000.5,0.6599189770681103,477.0,sen,Republican,"David A Perdue , Jr",SE
1311,2019-01-03,AAPL,"$1,001 - $15,000",2020-04-14,75000.5,1.0187775713081972,467.0,sen,Republican,"David A Perdue , Jr",SE
1312,2018-10-24,JNJ,"$1,001 - $15,000",2020-04-14,75000.5,0.062268112916148026,538.0,sen,Republican,"David A Perdue , Jr",SE
1313,2019-07-15,BMY,"$15,001 - $50,000",2020-04-14,32500.5,0.3586784969764272,274.0,sen,Republican,"David A Perdue , Jr",SE
1314,2020-03-02,DD,"$1,001 - $15,000",2020-04-14,75000.5,-0.1450500633392493,43.0,sen,Republican,"David A Perdue , Jr",SE
1316,2019-07-25,KO,"$1,001 - $15,000",2020-04-14,75000.5,-0.07819863481709508,264.0,sen,Republican,"David A Perdue , Jr",SE
1317,2020-03-18,UHAL,"$1,001 - $15,000",2020-04-14,32500.5,-0.05734171765650144,27.0,sen,Republican,"David A Perdue , Jr",SE
1318,2019-08-07,STT,"$1,001 - $15,000",2020-04-14,32500.5,0.15447620210193452,251.0,sen,Republican,"David A Perdue , Jr",SE
1319,2020-03-17,WFC,"$1,001 - $15,000",2020-04-14,32500.5,0.018562307120731952,28.0,sen,Republican,"David A Perdue , Jr",SE
1320,2020-03-23,RL,"$1,001 - $15,000",2020-04-14,8000.5,0.16972474335079032,22.0,sen,Republican,"David A Perdue , Jr",SE
1321,2017-05-24,VZ,"$1,001 - $15,000",2020-04-14,32500.5,0.29085253569799385,1056.0,sen,Republican,"David A Perdue , Jr",SE
1322,2020-03-27,BOIVF,"$1,001 - $15,000",2020-04-14,75000.5,-0.04878044322929422,18.0,sen,Republican,"David A Perdue , Jr",SE
1323,2017-12-26,MDLZ,"$15,001 - $50,000",2020-04-14,32500.5,0.2554122667034021,840.0,sen,Republican,"David A Perdue , Jr",SE
1324,2020-02-26,DIS,"$15,001 - $50,000",2020-04-14,32500.5,-0.14048315292891192,48.0,sen,Republican,"David A Perdue , Jr",SE
1325,2018-04-24,MRK,"$1,001 - $15,000",2020-04-14,32500.5,0.3785986959938212,721.0,sen,Republican,"David A Perdue , Jr",SE
1326,2017-10-30,COST,"$1,001 - $15,000",2020-04-14,32500.5,0.9605568434428012,897.0,sen,Republican,"David A Perdue , Jr",SE
1327,2020-03-09,BRK-B,"$1,001 - $15,000",2020-04-14,175000.5,-0.000983805916235231,36.0,sen,Republican,"David A Perdue , Jr",SE
1328,2020-02-28,PFE,"$15,001 - $50,000",2020-04-14,175000.5,0.09036502566859776,46.0,sen,Republican,"David A Perdue , Jr",SE
1330,2020-03-16,RF,"$1,001 - $15,000",2020-04-14,75000.5,0.2178097923641103,29.0,sen,Republican,"David A Perdue , Jr",SE
1331,2020-02-26,VIAC,"$1,001 - $15,000",2020-04-14,75000.5,-0.3342880481900518,48.0,sen,Republican,"David A Perdue , Jr",SE
1332,2020-04-03,SBUX,"$1,001 - $15,000",2020-04-14,32500.5,0.1684377329166147,11.0,sen,Republican,"David A Perdue , Jr",SE
1333,2020-04-06,LYV,"$1,001 - $15,000",2020-04-14,32500.5,0.21587948783790226,8.0,sen,Republican,"David A Perdue , Jr",SE
1334,2020-02-25,FEYE,"$1,001 - $15,000",2020-04-14,175000.5,-0.24461434147199465,49.0,sen,Republican,"David A Perdue , Jr",SE
1335,2020-03-05,URBN,"$1,001 - $15,000",2020-04-14,175000.5,-0.06487576325365649,40.0,sen,Republican,"David A Perdue , Jr",SE
1336,2020-02-10,HBI,"$1,001 - $15,000",2020-04-14,175000.5,-0.3182145404639059,64.0,sen,Republican,"David A Perdue , Jr",SE
1337,2020-01-06,ALB,"$1,001 - $15,000",2020-04-14,75000.5,-0.10924601751249714,99.0,sen,Republican,"David A Perdue , Jr",SE
1338,2020-02-27,DAL,"$1,001 - $15,000",2020-04-14,8000.5,-0.4907656855186916,47.0,sen,Republican,"David A Perdue , Jr",SE
1339,2020-02-28,DVN,"$1,001 - $15,000",2020-04-14,32500.5,-0.4390394221015435,46.0,sen,Republican,"David A Perdue , Jr",SE
1340,2019-12-18,FDX,"$15,001 - $50,000",2020-04-14,175000.5,-0.14830449876602886,118.0,sen,Republican,"David A Perdue , Jr",SE
1341,2020-03-17,AXTA,"$1,001 - $15,000",2020-04-14,175000.5,0.2644628120885966,28.0,sen,Republican,"David A Perdue , Jr",SE
1342,2020-03-18,GM,"$1,001 - $15,000",2020-04-14,175000.5,0.36785717772788895,27.0,sen,Republican,"David A Perdue , Jr",SE
1343,2020-01-29,GLW,"$1,001 - $15,000",2020-04-14,175000.5,-0.2698412527546386,76.0,sen,Republican,"David A Perdue , Jr",SE
1344,2020-04-01,MU,"$1,001 - $15,000",2020-04-14,32500.5,0.19378289447260014,13.0,sen,Republican,"David A Perdue , Jr",SE
1345,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE
1346,2019-07-15,BMY,"$15,001 - $50,000",2020-04-14,32500.5,0.3586784969764272,274.0,sen,Republican,"David A Perdue , Jr",SE
1347,2020-03-17,WFC,"$1,001 - $15,000",2020-04-14,32500.5,0.018562307120731952,28.0,sen,Republican,"David A Perdue , Jr",SE
1348,2016-06-27,NKE,"$15,001 - $50,000",2020-04-14,32500.5,0.6856812921480311,1387.0,sen,Republican,"David A Perdue , Jr",SE
1349,2017-04-04,CVX,"$15,001 - $50,000",2020-04-14,8000.5,-0.22133261771777613,1106.0,sen,Republican,"David A Perdue , Jr",SE
1350,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE
1351,2020-03-20,NWSA,"$1,001 - $15,000",2020-04-14,32500.5,0.04323718069357282,25.0,sen,Republican,"David A Perdue , Jr",SE
1352,2018-05-22,PEP,"$1,001 - $15,000",2020-04-14,75000.5,0.3849694133275818,693.0,sen,Republican,"David A Perdue , Jr",SE
1353,2020-03-23,BAC,"$1,001 - $15,000",2020-04-14,75000.5,0.31249998021969744,22.0,sen,Republican,"David A Perdue , Jr",SE
1354,2020-03-09,BRK-B,"$1,001 - $15,000",2020-04-14,175000.5,-0.000983805916235231,36.0,sen,Republican,"David A Perdue , Jr",SE
1355,2020-03-23,BAC,"$1,001 - $15,000",2020-04-14,75000.5,0.31249998021969744,22.0,sen,Republican,"David A Perdue , Jr",SE
1356,2020-02-26,DIS,"$15,001 - $50,000",2020-04-14,32500.5,-0.14048315292891192,48.0,sen,Republican,"David A Perdue , Jr",SE
1357,2019-11-12,LGF-B,"$15,001 - $50,000",2020-04-14,75000.5,-0.28414096314804954,154.0,sen,Republican,"David A Perdue , Jr",SE
1358,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE
1359,2017-12-26,MDLZ,"$15,001 - $50,000",2020-04-14,32500.5,0.2554122667034021,840.0,sen,Republican,"David A Perdue , Jr",SE
1360,2020-04-01,MU,"$1,001 - $15,000",2020-04-14,32500.5,0.19378289447260014,13.0,sen,Republican,"David A Perdue , Jr",SE
1361,2020-03-20,M,"$1,001 - $15,000",2020-04-14,32500.5,0.02990030380546945,25.0,sen,Republican,"David A Perdue , Jr",SE
1362,2017-04-04,CVX,"$15,001 - $50,000",2020-04-14,8000.5,-0.22133261771777613,1106.0,sen,Republican,"David A Perdue , Jr",SE
1363,2020-03-19,GOOG,"$1,001 - $15,000",2020-04-14,32500.5,0.13802682352982382,26.0,sen,Republican,"David A Perdue , Jr",SE
1364,2020-03-17,FHB,"$1,001 - $15,000",2020-04-14,8000.5,-0.1863890287837209,28.0,sen,Republican,"David A Perdue , Jr",SE
