,Unnamed: 0,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
1759,529,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1760,530,2020-12-16,CTSH,"$1,001 - $15,000",2021-06-15,8000.5,-0.1130862488050215,181.0,rep,Democrat,Josh Gottheimer,NE,Technology
1761,531,2021-03-31,DISCA,"$1,001 - $15,000",2021-06-15,8000.5,-0.3080993941951647,76.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1762,532,2021-03-15,ETSY,"$1,001 - $15,000",2021-06-15,8000.5,-0.25610356700774,92.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1763,533,2021-06-22,MSFT,"$50,001 - $100,000",2021-06-22,32500.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1764,535,2021-01-11,REGN,"$1,001 - $15,000",2021-07-01,8000.5,0.142567366131982,171.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1765,536,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1766,537,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.0391267514056887,289.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1767,538,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1768,539,2021-03-16,TWTR,"$1,001 - $15,000",2021-07-20,8000.5,-0.0189169322540613,126.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1769,540,2021-07-16,CTSH,"$1,001 - $15,000",2021-07-22,8000.5,-0.0019050008424309,6.0,rep,Democrat,Josh Gottheimer,NE,Technology
1770,541,2020-11-11,SPOT,"$1,001 - $15,000",2021-07-22,8000.5,-0.0645878613133711,253.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1771,542,2020-09-24,DAVA,"$1,001 - $15,000",2021-08-20,8000.5,1.3446510277748491,330.0,rep,Democrat,Josh Gottheimer,NE,Technology
1772,543,2021-02-16,SAM,"$1,001 - $15,000",2021-07-27,8000.5,-0.3859656226484899,161.0,rep,Democrat,Josh Gottheimer,NE,Consumer Defensive
1773,544,2020-09-25,WDAY,"$1,001 - $15,000",2021-07-28,8000.5,0.0862452531079405,306.0,rep,Democrat,Josh Gottheimer,NE,Technology
1774,545,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE,Technology
1775,546,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.2548034843234564,316.0,rep,Democrat,Josh Gottheimer,NE,Technology
1776,547,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.0391267514056887,289.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1777,548,2021-03-12,W,"$1,001 - $15,000",2021-08-02,8000.5,-0.2336369201505943,143.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1778,549,2021-03-23,NSC,"$1,001 - $15,000",2021-08-05,8000.5,-0.0222845046981735,135.0,rep,Democrat,Josh Gottheimer,NE,Industrials
1779,550,2021-08-16,MSFT,"$500,001 - $1,000,000",2021-08-16,750000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1780,551,2020-09-24,DAVA,"$1,001 - $15,000",2021-08-20,8000.5,1.3446510277748491,330.0,rep,Democrat,Josh Gottheimer,NE,Technology
1781,552,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.0391267514056887,289.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1782,553,2020-03-02,MPC,"$1,001 - $15,000",2020-03-20,8000.5,-0.6029750482991191,18.0,rep,Democrat,Katherine M. Clark,NE,Energy
1783,554,2020-03-02,GSK,"$1,001 - $15,000",2020-10-22,8000.5,-0.1753231308633041,234.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1784,555,2020-04-03,BMY,"$1,001 - $15,000",2020-10-22,8000.5,0.0941833181560633,202.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1785,556,2020-03-02,SKX,"$1,001 - $15,000",2020-10-22,8000.5,0.0212828071840341,234.0,rep,Democrat,Katherine M. Clark,NE,Consumer Cyclical
1786,557,2020-04-03,MOS,"$1,001 - $15,000",2020-10-22,8000.5,0.8822937499310409,202.0,rep,Democrat,Katherine M. Clark,NE,Basic Materials
1787,558,2020-04-03,LGND,"$1,001 - $15,000",2020-10-22,8000.5,0.1571759385389423,202.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1788,559,2020-04-03,AAPL,"$1,001 - $15,000",2020-10-22,8000.5,0.9178989808891272,202.0,rep,Democrat,Katherine M. Clark,NE,Technology
1789,560,2020-04-03,GOOGL,"$1,001 - $15,000",2020-10-22,8000.5,0.4703579262144304,202.0,rep,Democrat,Katherine M. Clark,NE,Communication Services
1790,561,2020-04-03,LHX,"$1,001 - $15,000",2020-11-05,8000.5,0.0142296542640493,216.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1791,562,2020-10-22,NGG,"$1,001 - $15,000",2020-11-05,8000.5,0.017004593167463,14.0,rep,Democrat,Katherine M. Clark,NE,Utilities
1792,563,2020-10-22,HOLX,"$1,001 - $15,000",2020-11-05,8000.5,0.1279975988229383,14.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1793,565,2020-10-22,FIS,"$1,001 - $15,000",2020-11-05,8000.5,-0.0709781726188987,14.0,rep,Democrat,Katherine M. Clark,NE,Technology
1794,566,2020-10-22,UNP,"$1,001 - $15,000",2020-11-05,8000.5,0.0263439561325712,14.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1795,567,2020-10-22,UBS,"$1,001 - $15,000",2020-11-05,8000.5,0.0442122354732359,14.0,rep,Democrat,Katherine M. Clark,NE,Financial Services
1796,569,2020-10-22,ELAN,"$1,001 - $15,000",2020-11-05,8000.5,0.044900625791415,14.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1797,570,2020-10-22,ABT,"$1,001 - $15,000",2020-11-05,8000.5,0.0369930151459644,14.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1798,571,2020-10-22,COST,"$1,001 - $15,000",2020-11-05,8000.5,0.0252295701565618,14.0,rep,Democrat,Katherine M. Clark,NE,Consumer Defensive
1799,572,2020-11-05,CCEP,"$1,001 - $15,000",2021-02-08,8000.5,0.4252454193138596,95.0,rep,Democrat,Katherine M. Clark,NE,Consumer Defensive
1800,573,2020-11-05,STT,"$1,001 - $15,000",2021-02-08,8000.5,0.2107273194002273,95.0,rep,Democrat,Katherine M. Clark,NE,Financial Services
1801,574,2020-11-05,BLK,"$1,001 - $15,000",2021-06-04,8000.5,0.3272422100683938,211.0,rep,Democrat,Katherine M. Clark,NE,Financial Services
1802,575,2021-02-08,SPG,"$1,001 - $15,000",2021-06-04,8000.5,0.3368708410007692,116.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1803,576,2020-11-05,XYL,"$1,001 - $15,000",2021-06-04,8000.5,0.3129266490249168,211.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1804,577,2020-11-05,IRM,"$1,001 - $15,000",2021-07-27,8000.5,0.5986172138633431,264.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1805,578,2020-11-05,IRM,"$1,001 - $15,000",2021-07-27,8000.5,0.5986172138633431,264.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1806,579,2020-11-05,GSK,"$1,001 - $15,000",2021-06-04,8000.5,0.0570652807705357,211.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1807,580,2020-11-10,ABB,"$1,001 - $15,000",2021-07-27,8000.5,0.3605468136778953,259.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1808,581,2020-11-05,ORAN,"$1,001 - $15,000",2021-07-27,8000.5,0.0159433397505731,264.0,rep,Democrat,Katherine M. Clark,NE,Communication Services
1809,582,2020-11-05,IRM,"$1,001 - $15,000",2021-07-27,8000.5,0.5986172138633431,264.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1810,583,2020-11-05,EW,"$1,001 - $15,000",2021-07-27,8000.5,0.4171501895690489,264.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1811,584,2020-11-05,SBUX,"$1,001 - $15,000",2021-07-27,8000.5,0.3907525376239345,264.0,rep,Democrat,Katherine M. Clark,NE,Consumer Cyclical
1812,585,2020-04-30,RTX,"$1,001 - $15,000",2021-05-12,8000.5,0.2695571960932225,377.0,rep,Republican,David B. McKinley,SE,Industrials
1813,586,2020-04-30,BDX,"$1,001 - $15,000",2020-08-25,32500.5,0.0129093356139642,117.0,rep,Republican,David B. McKinley,SE,Healthcare
1814,587,2020-04-30,ECL,"$1,001 -",2021-05-12,500.5,0.1237209428496447,377.0,rep,Republican,David B. McKinley,SE,Basic Materials
1815,588,2020-04-30,EL,"$1,001 - $15,000",2020-08-28,8000.5,0.2637755124107417,120.0,rep,Republican,David B. McKinley,SE,Consumer Defensive
1816,589,2020-04-30,MA,"$1,001 - $15,000",2020-08-28,8000.5,0.3314906844085997,120.0,rep,Republican,David B. McKinley,SE,Financial Services
1817,590,2020-04-30,AAPL,"$1,001 - $15,000",2020-08-28,32500.5,0.6992172625211924,120.0,rep,Republican,David B. McKinley,SE,Technology
1818,591,2020-08-25,RPM,"$15,001 - $50,000",2020-08-28,8000.5,-0.0003498399918002,3.0,rep,Republican,David B. McKinley,SE,Basic Materials
1819,592,2020-04-30,WM,"$1,001 - $15,000",2020-08-28,8000.5,0.1398720852100116,120.0,rep,Republican,David B. McKinley,SE,Industrials
1820,593,2020-04-30,TMO,"$1,001 - $15,000",2020-10-05,8000.5,0.3465699273643692,158.0,rep,Republican,David B. McKinley,SE,Healthcare
1821,594,2020-04-30,RTX,"$1,001 - $15,000",2021-05-12,8000.5,0.2695571960932225,377.0,rep,Republican,David B. McKinley,SE,Industrials
1822,595,2020-04-30,ECL,"$1,001 -",2021-05-12,500.5,0.1237209428496447,377.0,rep,Republican,David B. McKinley,SE,Basic Materials
1823,596,2020-04-30,AKAM,"$1,001 - $15,000",2021-05-12,32500.5,0.1390850894956643,377.0,rep,Republican,David B. McKinley,SE,Technology
1824,597,2020-01-16,FB,"$250,001 - $500,000",2020-08-07,3000000.5,0.2104432397070604,204.0,rep,Democrat,Nancy Pelosi,W,Communication Services
1825,598,2020-01-16,FB,"$250,001 - $500,000",2020-08-07,3000000.5,0.2104432397070604,204.0,rep,Democrat,Nancy Pelosi,W,Communication Services
1826,600,2021-01-29,AAPL,"$15,001 - $50,000",2021-02-04,32500.5,0.0411487753827965,6.0,rep,Democrat,Marie Newman,MW,Technology
1827,601,2021-02-01,VRM,"$1,001 - $15,000",2021-02-04,8000.5,0.0677419254074271,3.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1828,602,2021-02-03,CHWY,"$1,001 - $15,000",2021-02-05,8000.5,0.067399459314199,2.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1829,603,2021-02-11,TSLA,"$50,001 - $100,000",2021-02-11,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1830,604,2021-02-11,ZM,"$1,001 - $15,000",2021-02-11,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Technology
1831,605,2021-02-04,EA,"$1,001 - $15,000",2021-02-11,8000.5,0.0627569547847633,7.0,rep,Democrat,Marie Newman,MW,Communication Services
1832,606,2021-02-08,CHWY,"$15,001 - $50,000",2021-02-12,32500.5,0.1014291025287661,4.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1833,607,2021-02-05,MET,"$1,001 - $15,000",2021-02-12,8000.5,0.0587675205455321,7.0,rep,Democrat,Marie Newman,MW,Financial Services
1834,608,2021-02-04,NKE,"$1,001 - $15,000",2021-02-12,8000.5,0.0105951090282377,8.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1835,609,2021-02-08,PTON,"$1,001 - $15,000",2021-02-12,8000.5,0.066763172005243,4.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1836,610,2021-02-08,CCL,"$1,001 - $15,000",2021-02-16,8000.5,0.0397963294175464,8.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1837,611,2021-01-08,SNAP,"$1,001 - $15,000",2021-02-19,8000.5,0.2425563666198288,42.0,rep,Democrat,Marie Newman,MW,Communication Services
1838,612,2021-02-01,PFE,"$1,001 - $15,000",2021-02-19,8000.5,-0.037988844674155,18.0,rep,Democrat,Marie Newman,MW,Healthcare
1839,613,2021-02-19,TSLA,"$1,001 - $15,000",2021-02-19,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1840,614,2021-02-05,TRV,"$1,001 - $15,000",2021-02-19,8000.5,0.0073875127815011,14.0,rep,Democrat,Marie Newman,MW,Financial Services
1841,615,2021-02-19,DIS,"$15,001 - $50,000",2021-02-26,32500.5,0.0293493033965824,7.0,rep,Democrat,Marie Newman,MW,Communication Services
1842,616,2021-02-16,ETN,"$1,001 - $15,000",2021-02-26,8000.5,0.04152001953125,10.0,rep,Democrat,Marie Newman,MW,Industrials
1843,617,2021-02-11,ZM,"$15,001 - $50,000",2021-03-01,8000.5,-0.0534001569846203,18.0,rep,Democrat,Marie Newman,MW,Technology
1844,618,2021-02-19,VRM,"$1,001 - $15,000",2021-03-01,8000.5,-0.0515359591885981,10.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1845,619,2021-02-01,KR,"$1,001 - $15,000",2021-03-05,8000.5,0.0219583930865462,32.0,rep,Democrat,Marie Newman,MW,Consumer Defensive
1846,621,2021-03-01,LMND,"$1,001 - $15,000",2021-03-12,8000.5,-0.2106017768084828,11.0,rep,Democrat,Marie Newman,MW,Financial Services
1847,622,2021-02-19,R,"$1,001 - $15,000",2021-03-19,8000.5,0.1149963083388536,28.0,rep,Democrat,Marie Newman,MW,Industrials
1848,623,2021-03-15,FDX,"$15,001 - $50,000",2021-03-19,32500.5,0.0475868609753275,4.0,rep,Democrat,Marie Newman,MW,Industrials
1849,624,2021-03-22,WMT,"$1,001 - $15,000",2021-03-23,8000.5,0.0118607492795389,1.0,rep,Democrat,Marie Newman,MW,Consumer Defensive
1850,625,2021-03-15,UPS,"$15,001 - $50,000",2021-03-26,32500.5,0.0328332289592378,11.0,rep,Democrat,Marie Newman,MW,Industrials
1851,626,2021-03-22,EA,"$1,001 - $15,000",2021-03-26,8000.5,0.0109580884352525,4.0,rep,Democrat,Marie Newman,MW,Communication Services
1852,627,2021-03-22,FDX,"$15,001 - $50,000",2021-03-26,32500.5,0.0267134063853039,4.0,rep,Democrat,Marie Newman,MW,Industrials
1853,628,2021-03-29,TSLA,"$50,001 - $100,000",2021-03-29,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1854,629,2021-03-29,FDX,"$15,001 - $50,000",2021-04-01,32500.5,0.0154716972470897,3.0,rep,Democrat,Marie Newman,MW,Industrials
1855,630,2021-02-19,PTON,"$1,001 - $15,000",2021-04-01,32500.5,-0.1976952905924889,41.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1856,631,2021-03-15,LMND,"$1,001 - $15,000",2021-04-01,8000.5,-0.1309329067680108,17.0,rep,Democrat,Marie Newman,MW,Financial Services
1857,632,2021-04-05,CHWY,"$15,001 - $50,000",2021-04-05,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1858,633,2021-04-05,MET,"$1,001 - $15,000",2021-04-05,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Financial Services
1859,634,2021-04-05,NFLX,"$50,001 - $100,000",2021-04-05,75000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Communication Services
1860,635,2021-04-05,FDX,"$15,001 - $50,000",2021-04-09,32500.5,0.0177930145886527,4.0,rep,Democrat,Marie Newman,MW,Industrials
1861,636,2021-04-13,SPOT,"$1,001 - $15,000",2021-04-13,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Communication Services
1862,637,2021-04-12,NFLX,"$50,001 - $100,000",2021-04-16,8000.5,-0.0112884889808129,4.0,rep,Democrat,Marie Newman,MW,Communication Services
1863,638,2021-04-19,TSLA,"$1,001 - $15,000",2021-04-22,75000.5,0.0070805836922891,3.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1864,639,2021-04-13,JNJ,"$15,001 - $50,000",2021-04-23,32500.5,0.0378731421290029,10.0,rep,Democrat,Marie Newman,MW,Healthcare
1865,640,2021-04-16,W,"$15,001 - $50,000",2021-04-23,8000.5,-0.0418480952606859,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1866,641,2021-04-05,UA,"$1,001 - $15,000",2021-04-30,8000.5,0.054555123539724,25.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1867,642,2021-04-30,TSLA,"$50,001 - $100,000",2021-04-30,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1868,643,2021-04-16,BOWX,"$1,001 - $15,000",2021-05-20,8000.5,0.090306560078481,34.0,rep,Democrat,Marie Newman,MW,Financial Services
1869,644,2021-03-22,TRUP,"$1,001 - $15,000",2021-05-21,8000.5,-0.0292179344175617,60.0,rep,Democrat,Marie Newman,MW,Financial Services
1870,645,2021-04-19,PTON,"$1,001 - $15,000",2021-06-18,8000.5,0.012714642659694,60.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1871,646,2021-07-06,TSLA,"$50,001 - $100,000",2021-07-06,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1872,647,2021-02-08,AAPL,"$1,001 - $15,000",2021-07-09,32500.5,0.0598933367095627,151.0,rep,Democrat,Marie Newman,MW,Technology
1873,648,2021-07-02,CHWY,"$1,001 - $15,000",2021-07-09,8000.5,0.0623214953802147,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1874,649,2021-04-16,NKE,"$1,001 - $15,000",2021-07-09,32500.5,0.1987194023271613,84.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1875,650,2021-04-26,SBUX,"$1,001 - $15,000",2021-07-16,8000.5,0.0242409009004028,81.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1876,651,2021-07-23,COIN,"$15,001 - $50,000",2021-07-30,32500.5,0.0518406711587785,7.0,rep,Democrat,Marie Newman,MW,Technology
1877,652,2021-07-13,COST,"$15,001 - $50,000",2021-07-30,32500.5,0.0556674784995241,17.0,rep,Democrat,Marie Newman,MW,Consumer Defensive
1878,653,2021-08-02,FB,"$15,001 - $50,000",2021-08-13,32500.5,0.0319078848678774,11.0,rep,Democrat,Marie Newman,MW,Communication Services
1879,654,2021-07-02,CRM,"$15,001 - $50,000",2021-08-20,32500.5,0.0319500726513867,49.0,rep,Democrat,Marie Newman,MW,Technology
1880,655,2021-06-29,W,"$15,001 - $50,000",2021-08-20,32500.5,-0.0579766706766342,52.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1881,656,2021-09-08,PTON,"$1,001 - $15,000",2021-09-10,8000.5,0.1732307629707532,2.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1882,657,2021-09-07,MET,"$1,001 - $15,000",2021-09-17,8000.5,0.0137976369554931,10.0,rep,Democrat,Marie Newman,MW,Financial Services
1883,658,2021-01-04,CHWY,"$1,001 - $15,000",2021-01-08,8000.5,0.0896513057807209,4.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1884,659,2021-01-14,DOCU,"$1,001 - $15,000",2021-01-14,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Technology
1885,660,2021-01-11,MET,"$1,001 - $15,000",2021-01-15,8000.5,0.0352226277332807,4.0,rep,Democrat,Marie Newman,MW,Financial Services
1886,661,2021-01-11,DUK,"$1,001 - $15,000",2021-01-15,8000.5,0.031582480299133,4.0,rep,Democrat,Marie Newman,MW,Utilities
1887,663,2021-01-19,NFLX,"$1,001 - $15,000",2021-01-19,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Communication Services
1888,664,2021-01-22,MRNA,"$1,001 - $15,000",2021-01-22,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Healthcare
1889,665,2021-01-15,MCD,"$15,001 - $50,000",2021-01-22,32500.5,0.0165308997197139,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1890,666,2021-01-15,GM,"$1,001 - $15,000",2021-01-22,8000.5,0.1086652025720998,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1891,667,2021-01-11,AAPL,"$1,001 - $15,000",2021-01-22,8000.5,0.0782292753210669,11.0,rep,Democrat,Marie Newman,MW,Technology
1892,668,2021-01-14,MSFT,"$15,001 - $50,000",2021-01-22,32500.5,0.0606984903598221,8.0,rep,Democrat,Marie Newman,MW,Technology
1893,669,2021-01-25,W,"$15,001 - $50,000",2021-01-25,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1894,670,2021-02-11,JPM,"$1,001 - $15,000",2021-03-26,8000.5,0.1135922422640286,43.0,rep,Democrat,Rohit Khanna,W,Financial Services
1895,671,2021-02-11,SCHW,"$15,001 - $50,000",2021-02-22,8000.5,0.1255140429011232,11.0,rep,Democrat,Rohit Khanna,W,Financial Services
1896,672,2021-02-11,MET,"$1,001 - $15,000",2021-06-02,8000.5,0.1949013685941658,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1897,673,2021-02-12,AIG,"$1,001 - $15,000",2021-03-11,8000.5,0.1596617524644878,27.0,rep,Democrat,Rohit Khanna,W,Financial Services
1898,674,2021-02-12,AIG,"$1,001 - $15,000",2021-03-11,8000.5,0.1596617524644878,27.0,rep,Democrat,Rohit Khanna,W,Financial Services
1899,675,2021-02-11,JPM,"$1,001 - $15,000",2021-03-26,8000.5,0.1135922422640286,43.0,rep,Democrat,Rohit Khanna,W,Financial Services
1900,676,2021-02-11,TXN,"$1,001 - $15,000",2021-03-29,8000.5,0.0388349035134038,46.0,rep,Democrat,Rohit Khanna,W,Technology
1901,677,2021-02-11,ORLY,"$1,001 - $15,000",2021-03-30,8000.5,0.1753855401662713,47.0,rep,Democrat,Rohit Khanna,W,Consumer Cyclical
1902,678,2021-02-11,MET,"$1,001 - $15,000",2021-06-02,8000.5,0.1949013685941658,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1903,679,2021-02-11,MS,"$1,001 - $15,000",2021-06-02,8000.5,0.2582745605025879,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1904,680,2021-02-11,MET,"$1,001 - $15,000",2021-06-02,8000.5,0.1949013685941658,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1905,681,2021-02-11,MS,"$1,001 - $15,000",2021-06-02,8000.5,0.2582745605025879,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1906,682,2021-02-11,KKR,"$15,001 - $50,000",2021-06-04,32500.5,0.1491392362154594,113.0,rep,Democrat,Rohit Khanna,W,Financial Services
1907,683,2021-02-25,D,"$1,001 - $15,000",2021-06-14,8000.5,0.1081693287093922,109.0,rep,Democrat,Rohit Khanna,W,Utilities
1908,684,2021-02-11,KMB,"$15,001 - $50,000",2021-06-16,8000.5,-0.0242258841468697,125.0,rep,Democrat,Rohit Khanna,W,Consumer Defensive
1909,685,2021-02-11,KMB,"$15,001 - $50,000",2021-06-16,8000.5,-0.0242258841468697,125.0,rep,Democrat,Rohit Khanna,W,Consumer Defensive
1910,686,2021-03-24,NVDA,"$1,001 - $15,000",2021-06-22,8000.5,0.4938502904365603,90.0,rep,Democrat,Rohit Khanna,W,Technology
1911,687,2021-03-24,NVDA,"$1,001 - $15,000",2021-06-22,8000.5,0.4938502904365603,90.0,rep,Democrat,Rohit Khanna,W,Technology
1912,688,2021-06-15,FNF,"$1,001 - $15,000",2021-06-23,8000.5,-0.0728788155736174,8.0,rep,Democrat,Rohit Khanna,W,Financial Services
1913,689,2020-10-23,NTAP,"$1,001 - $15,000",2020-11-03,8000.5,-0.0127958729351903,11.0,rep,Republican,Doug Lamborn,W,Technology
1914,690,2020-11-04,NTAP,"$1,001 - $15,000",2020-11-16,8000.5,0.1419084330739755,12.0,rep,Republican,Doug Lamborn,W,Technology
1915,691,2020-11-30,NTAP,"$1,001 - $15,000",2020-12-07,8000.5,0.1324328902030548,7.0,rep,Republican,Doug Lamborn,W,Technology
1916,692,2020-12-28,NTAP,"$1,001 - $15,000",2020-12-28,8000.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1917,693,2021-02-01,NTAP,"$1,001 - $15,000",2021-02-01,8000.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1918,694,2021-02-01,NTAP,"$1,001 - $15,000",2021-02-01,32500.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1919,695,2021-02-01,NTAP,"$1,001 - $15,000",2021-02-08,32500.5,0.0552360990426541,7.0,rep,Republican,Doug Lamborn,W,Technology
1920,696,2021-02-16,NTAP,"$1,001 - $15,000",2021-03-19,32500.5,0.019026945780989,31.0,rep,Republican,Doug Lamborn,W,Technology
1921,697,2021-04-20,NTAP,"$1,001 - $15,000",2021-04-20,32500.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1922,698,2021-04-20,NTAP,"$15,001 - $50,000",2021-04-26,8000.5,0.0260672831604179,6.0,rep,Republican,Doug Lamborn,W,Technology
1923,699,2021-04-28,NTAP,"$1,001 - $15,000",2021-05-10,32500.5,0.0295039449249336,12.0,rep,Republican,Doug Lamborn,W,Technology
1924,700,2021-05-12,NTAP,"$15,001 - $50,000",2021-05-17,32500.5,0.0551520891241405,5.0,rep,Republican,Doug Lamborn,W,Technology
1925,701,2021-05-28,NTAP,"$15,001 - $50,000",2021-05-28,8000.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1926,702,2021-05-28,NTAP,"$15,001 - $50,000",2021-06-07,32500.5,0.0473051040815237,10.0,rep,Republican,Doug Lamborn,W,Technology
1927,703,2021-06-17,NTAP,"$15,001 - $50,000",2021-06-28,32500.5,0.0121516858835881,11.0,rep,Republican,Doug Lamborn,W,Technology
1928,704,2021-09-13,NTAP,"$15,001 - $50,000",2021-09-27,32500.5,0.0229972818566927,14.0,rep,Republican,Doug Lamborn,W,Technology
1929,705,2021-09-27,NTAP,"$15,001 - $50,000",2021-09-27,32500.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1930,706,2020-03-02,ED,"$1,001 - $15,000",2020-03-17,8000.5,0.1106116007233529,15.0,rep,Democrat,Peter Welch,NE,Utilities
1931,707,2020-03-02,ED,"$1,001 - $15,000",2020-03-17,8000.5,0.1106116007233529,15.0,rep,Democrat,Peter Welch,NE,Utilities
1932,708,2020-03-09,MDT,"$1,001 - $15,000",2020-04-03,8000.5,-0.0663420430907205,25.0,rep,Democrat,Peter Welch,NE,Healthcare
1933,709,2020-02-18,TMUS,"$1,001 - $15,000",2020-03-23,8000.5,-0.24209051832296,34.0,rep,Democrat,Zoe Lofgren,W,Communication Services
1934,710,2020-06-16,QCOM,"$1,001 - $15,000",2021-08-02,8000.5,0.6628687018821645,412.0,rep,Democrat,Zoe Lofgren,W,Technology
1935,711,2020-06-15,HCA,"$1,001 - $15,000",2021-08-02,8000.5,1.42418386884869,413.0,rep,Democrat,Zoe Lofgren,W,Healthcare
1936,712,2020-06-16,CSCO,"$1,001 - $15,000",2021-08-02,8000.5,0.1929862588004566,412.0,rep,Democrat,Zoe Lofgren,W,Technology
