,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
1700,2020-10-26,ROG,"$1,001 - $15,000",2021-03-09,8000.5,0.6998331626603276,134.0,rep,Democrat,Josh Gottheimer,NE,Technology
1701,2019-12-13,SRPT,"$1,001 - $15,000",2020-11-06,8000.5,-0.048390755334885,329.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1702,2020-08-04,FB,"$1,001 - $15,000",2020-11-06,8000.5,0.1744386243111236,94.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1703,2020-09-14,AMD,"$1,001 - $15,000",2020-11-16,8000.5,0.0748395599083258,63.0,rep,Democrat,Josh Gottheimer,NE,Technology
1704,2020-03-02,QDEL,"$1,001 - $15,000",2020-11-11,8000.5,1.6560137402809805,254.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1705,2020-11-06,SNOW,"$1,001 - $15,000",2020-11-11,8000.5,-0.0914717188421285,5.0,rep,Democrat,Josh Gottheimer,NE,Technology
1706,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE,Technology
1707,2020-04-06,ALNY,"$1,001 - $15,000",2020-11-13,8000.5,0.208400171610352,221.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1708,2020-01-14,CYRX,"$1,001 - $15,000",2020-11-13,8000.5,2.0681227979446257,304.0,rep,Democrat,Josh Gottheimer,NE,Industrials
1709,2020-09-14,AMD,"$1,001 - $15,000",2020-11-16,8000.5,0.0748395599083258,63.0,rep,Democrat,Josh Gottheimer,NE,Technology
1710,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE,Technology
1711,2020-03-20,MSFT,"$100,001 - $250,000",2020-11-17,175000.5,0.5614124294412962,242.0,rep,Democrat,Josh Gottheimer,NE,Technology
1712,2020-11-17,MSFT,"$250,001 - $500,000",2020-11-17,375000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1713,2020-11-17,MSFT,"$100,001 - $250,000",2020-11-17,750000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1714,2020-03-02,HELE,"$1,001 - $15,000",2020-11-19,8000.5,0.1517080042484032,262.0,rep,Democrat,Josh Gottheimer,NE,Consumer Defensive
1715,2020-08-10,CCMP,"$1,001 - $15,000",2020-12-02,8000.5,-0.0939125591767455,114.0,rep,Democrat,Josh Gottheimer,NE,Technology
1716,2019-12-06,VCYT,"$1,001 - $15,000",2020-12-08,8000.5,1.0675120356442798,368.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1717,2020-05-27,REGN,"$1,001 - $15,000",2020-12-11,8000.5,-0.1180861006208866,198.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1718,2020-09-25,CRM,"$1,001 - $15,000",2020-12-11,8000.5,-0.0837109947449144,77.0,rep,Democrat,Josh Gottheimer,NE,Technology
1719,2020-03-13,MO,"$1,001 - $15,000",2020-12-11,8000.5,0.0731220446092053,273.0,rep,Democrat,Josh Gottheimer,NE,Consumer Defensive
1720,2020-11-19,VTRS,"$1,001 - $15,000",2020-12-14,8000.5,-0.0430701634653542,25.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1721,2020-11-16,FDX,"$1,001 - $15,000",2021-01-04,8000.5,-0.0952006054003781,49.0,rep,Democrat,Josh Gottheimer,NE,Industrials
1722,2020-11-16,HCA,"$1,001 - $15,000",2021-01-04,8000.5,0.0778552990067214,49.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1723,2020-12-16,DE,"$1,001 - $15,000",2021-01-04,8000.5,0.0249694380099995,19.0,rep,Democrat,Josh Gottheimer,NE,Industrials
1724,2020-04-17,TSM,"$1,001 - $15,000",2021-02-03,8000.5,1.3747439609091925,292.0,rep,Democrat,Josh Gottheimer,NE,Technology
1725,2020-10-16,HAE,"$1,001 - $15,000",2021-01-25,8000.5,0.313393045129114,101.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1726,2020-04-17,TSM,"$1,001 - $15,000",2021-02-03,8000.5,1.3747439609091925,292.0,rep,Democrat,Josh Gottheimer,NE,Technology
1727,2020-02-05,APD,"$1,001 - $15,000",2021-02-09,8000.5,0.0166213987629821,370.0,rep,Democrat,Josh Gottheimer,NE,Basic Materials
1728,2021-01-11,MO,"$1,001 - $15,000",2021-02-11,32500.5,0.0474003137000498,31.0,rep,Democrat,Josh Gottheimer,NE,Consumer Defensive
1729,2020-05-04,PM,"$1,001 - $15,000",2021-02-11,32500.5,0.1643705286189203,283.0,rep,Democrat,Josh Gottheimer,NE,Consumer Defensive
1730,2020-05-12,GRUB,"$1,001 - $15,000",2021-02-12,8000.5,0.0233426703183518,276.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1731,2021-02-12,MSFT,"$1,000,001 - $5,000,000",2021-02-12,8000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1732,2021-01-11,CRM,"$1,001 - $15,000",2021-02-12,8000.5,0.1013516385667239,32.0,rep,Democrat,Josh Gottheimer,NE,Technology
1733,2021-02-12,MSFT,"$15,001 - $50,000",2021-02-12,3000000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1734,2021-02-12,MSFT,"$1,000,001 - $5,000,000",2021-02-12,3000000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1735,2020-11-11,BABA,"$1,001 - $15,000",2021-02-25,8000.5,-0.0958780418064982,106.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1736,2020-11-11,BABA,"$1,001 - $15,000",2021-02-25,8000.5,-0.0958780418064982,106.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1737,2020-06-26,EBS,"$1,001 - $15,000",2021-02-23,8000.5,0.2418969099330097,242.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1738,2020-11-11,BABA,"$1,001 - $15,000",2021-02-25,8000.5,-0.0958780418064982,106.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1739,2020-10-16,ALGT,"$1,001 - $15,000",2021-03-08,8000.5,0.9845493173600663,143.0,rep,Democrat,Josh Gottheimer,NE,Industrials
1740,2020-10-26,ROG,"$1,001 - $15,000",2021-03-09,8000.5,0.6998331626603276,134.0,rep,Democrat,Josh Gottheimer,NE,Technology
1741,2021-02-23,Z,"$1,001 - $15,000",2021-03-12,8000.5,-0.1075382775413605,17.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1742,2020-10-28,ENPH,"$1,001 - $15,000",2021-03-15,8000.5,0.6939987141119387,138.0,rep,Democrat,Josh Gottheimer,NE,Technology
1743,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.2548034843234564,316.0,rep,Democrat,Josh Gottheimer,NE,Technology
1744,2020-09-25,SQ,"$1,001 - $15,000",2021-03-15,8000.5,0.5928860878968935,171.0,rep,Democrat,Josh Gottheimer,NE,Technology
1745,2021-02-25,ESTC,"$1,001 - $15,000",2021-03-15,8000.5,-0.1032988491189197,18.0,rep,Democrat,Josh Gottheimer,NE,Technology
1746,2020-11-16,QCOM,"$1,001 - $15,000",2021-03-15,8000.5,-0.1169249820767838,119.0,rep,Democrat,Josh Gottheimer,NE,Technology
1747,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE,Technology
1748,2021-02-24,TWLO,"$1,001 - $15,000",2021-03-16,8000.5,-0.0873923879624807,20.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1749,2021-02-25,MDB,"$1,001 - $15,000",2021-03-16,8000.5,-0.1609737195466694,19.0,rep,Democrat,Josh Gottheimer,NE,Technology
1750,2021-02-17,SHOP,"$1,001 - $15,000",2021-03-16,8000.5,-0.1977754077576754,27.0,rep,Democrat,Josh Gottheimer,NE,Technology
1751,2021-02-16,ABNB,"$1,001 - $15,000",2021-03-16,8000.5,-0.0469360815537411,28.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1752,2021-02-16,MELI,"$1,001 - $15,000",2021-03-16,8000.5,-0.2007247938588225,28.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1753,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE,Technology
1754,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.2548034843234564,316.0,rep,Democrat,Josh Gottheimer,NE,Technology
1755,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1756,2020-02-28,LRCX,"$1,001 - $15,000",2021-03-31,8000.5,1.0285587877585227,397.0,rep,Democrat,Josh Gottheimer,NE,Technology
1757,2020-03-24,CACI,"$1,001 - $15,000",2021-03-31,8000.5,0.2479636290365539,372.0,rep,Democrat,Josh Gottheimer,NE,Technology
1758,2020-11-11,EXAS,"$1,001 - $15,000",2021-06-03,8000.5,-0.1253849403119518,204.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1759,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1760,2020-12-16,CTSH,"$1,001 - $15,000",2021-06-15,8000.5,-0.1130862488050215,181.0,rep,Democrat,Josh Gottheimer,NE,Technology
1761,2021-03-31,DISCA,"$1,001 - $15,000",2021-06-15,8000.5,-0.3080993941951647,76.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1762,2021-03-15,ETSY,"$1,001 - $15,000",2021-06-15,8000.5,-0.25610356700774,92.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1763,2021-06-22,MSFT,"$50,001 - $100,000",2021-06-22,32500.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1764,2021-01-11,REGN,"$1,001 - $15,000",2021-07-01,8000.5,0.142567366131982,171.0,rep,Democrat,Josh Gottheimer,NE,Healthcare
1765,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1766,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.0391267514056887,289.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1767,2020-11-06,SNAP,"$1,001 - $15,000",2021-07-20,8000.5,0.3735125686202069,256.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1768,2021-03-16,TWTR,"$1,001 - $15,000",2021-07-20,8000.5,-0.0189169322540613,126.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1769,2021-07-16,CTSH,"$1,001 - $15,000",2021-07-22,8000.5,-0.0019050008424309,6.0,rep,Democrat,Josh Gottheimer,NE,Technology
1770,2020-11-11,SPOT,"$1,001 - $15,000",2021-07-22,8000.5,-0.0645878613133711,253.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1771,2020-09-24,DAVA,"$1,001 - $15,000",2021-08-20,8000.5,1.3446510277748491,330.0,rep,Democrat,Josh Gottheimer,NE,Technology
1772,2021-02-16,SAM,"$1,001 - $15,000",2021-07-27,8000.5,-0.3859656226484899,161.0,rep,Democrat,Josh Gottheimer,NE,Consumer Defensive
1773,2020-09-25,WDAY,"$1,001 - $15,000",2021-07-28,8000.5,0.0862452531079405,306.0,rep,Democrat,Josh Gottheimer,NE,Technology
1774,2020-02-28,NVDA,"$1,001 - $15,000",2021-07-28,8000.5,1.8885843446534747,516.0,rep,Democrat,Josh Gottheimer,NE,Technology
1775,2020-09-15,AAPL,"$1,001 - $15,000",2021-07-28,8000.5,0.2548034843234564,316.0,rep,Democrat,Josh Gottheimer,NE,Technology
1776,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.0391267514056887,289.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1777,2021-03-12,W,"$1,001 - $15,000",2021-08-02,8000.5,-0.2336369201505943,143.0,rep,Democrat,Josh Gottheimer,NE,Consumer Cyclical
1778,2021-03-23,NSC,"$1,001 - $15,000",2021-08-05,8000.5,-0.0222845046981735,135.0,rep,Democrat,Josh Gottheimer,NE,Industrials
1779,2021-08-16,MSFT,"$500,001 - $1,000,000",2021-08-16,750000.5,0.0,0.0,rep,Democrat,Josh Gottheimer,NE,Technology
1780,2020-09-24,DAVA,"$1,001 - $15,000",2021-08-20,8000.5,1.3446510277748491,330.0,rep,Democrat,Josh Gottheimer,NE,Technology
1781,2020-11-11,PINS,"$1,001 - $15,000",2021-08-27,8000.5,-0.0391267514056887,289.0,rep,Democrat,Josh Gottheimer,NE,Communication Services
1782,2020-03-02,MPC,"$1,001 - $15,000",2020-03-20,8000.5,-0.6029750482991191,18.0,rep,Democrat,Katherine M. Clark,NE,Energy
1783,2020-03-02,GSK,"$1,001 - $15,000",2020-10-22,8000.5,-0.1753231308633041,234.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1784,2020-04-03,BMY,"$1,001 - $15,000",2020-10-22,8000.5,0.0941833181560633,202.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1785,2020-03-02,SKX,"$1,001 - $15,000",2020-10-22,8000.5,0.0212828071840341,234.0,rep,Democrat,Katherine M. Clark,NE,Consumer Cyclical
1786,2020-04-03,MOS,"$1,001 - $15,000",2020-10-22,8000.5,0.8822937499310409,202.0,rep,Democrat,Katherine M. Clark,NE,Basic Materials
1787,2020-04-03,LGND,"$1,001 - $15,000",2020-10-22,8000.5,0.1571759385389423,202.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1788,2020-04-03,AAPL,"$1,001 - $15,000",2020-10-22,8000.5,0.9178989808891272,202.0,rep,Democrat,Katherine M. Clark,NE,Technology
1789,2020-04-03,GOOGL,"$1,001 - $15,000",2020-10-22,8000.5,0.4703579262144304,202.0,rep,Democrat,Katherine M. Clark,NE,Communication Services
1790,2020-04-03,LHX,"$1,001 - $15,000",2020-11-05,8000.5,0.0142296542640493,216.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1791,2020-10-22,NGG,"$1,001 - $15,000",2020-11-05,8000.5,0.017004593167463,14.0,rep,Democrat,Katherine M. Clark,NE,Utilities
1792,2020-10-22,HOLX,"$1,001 - $15,000",2020-11-05,8000.5,0.1279975988229383,14.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1793,2020-10-22,FIS,"$1,001 - $15,000",2020-11-05,8000.5,-0.0709781726188987,14.0,rep,Democrat,Katherine M. Clark,NE,Technology
1794,2020-10-22,UNP,"$1,001 - $15,000",2020-11-05,8000.5,0.0263439561325712,14.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1795,2020-10-22,UBS,"$1,001 - $15,000",2020-11-05,8000.5,0.0442122354732359,14.0,rep,Democrat,Katherine M. Clark,NE,Financial Services
1796,2020-10-22,ELAN,"$1,001 - $15,000",2020-11-05,8000.5,0.044900625791415,14.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1797,2020-10-22,ABT,"$1,001 - $15,000",2020-11-05,8000.5,0.0369930151459644,14.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1798,2020-10-22,COST,"$1,001 - $15,000",2020-11-05,8000.5,0.0252295701565618,14.0,rep,Democrat,Katherine M. Clark,NE,Consumer Defensive
1799,2020-11-05,CCEP,"$1,001 - $15,000",2021-02-08,8000.5,0.4252454193138596,95.0,rep,Democrat,Katherine M. Clark,NE,Consumer Defensive
1800,2020-11-05,STT,"$1,001 - $15,000",2021-02-08,8000.5,0.2107273194002273,95.0,rep,Democrat,Katherine M. Clark,NE,Financial Services
1801,2020-11-05,BLK,"$1,001 - $15,000",2021-06-04,8000.5,0.3272422100683938,211.0,rep,Democrat,Katherine M. Clark,NE,Financial Services
1802,2021-02-08,SPG,"$1,001 - $15,000",2021-06-04,8000.5,0.3368708410007692,116.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1803,2020-11-05,XYL,"$1,001 - $15,000",2021-06-04,8000.5,0.3129266490249168,211.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1804,2020-11-05,IRM,"$1,001 - $15,000",2021-07-27,8000.5,0.5986172138633431,264.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1805,2020-11-05,IRM,"$1,001 - $15,000",2021-07-27,8000.5,0.5986172138633431,264.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1806,2020-11-05,GSK,"$1,001 - $15,000",2021-06-04,8000.5,0.0570652807705357,211.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1807,2020-11-10,ABB,"$1,001 - $15,000",2021-07-27,8000.5,0.3605468136778953,259.0,rep,Democrat,Katherine M. Clark,NE,Industrials
1808,2020-11-05,ORAN,"$1,001 - $15,000",2021-07-27,8000.5,0.0159433397505731,264.0,rep,Democrat,Katherine M. Clark,NE,Communication Services
1809,2020-11-05,IRM,"$1,001 - $15,000",2021-07-27,8000.5,0.5986172138633431,264.0,rep,Democrat,Katherine M. Clark,NE,Real Estate
1810,2020-11-05,EW,"$1,001 - $15,000",2021-07-27,8000.5,0.4171501895690489,264.0,rep,Democrat,Katherine M. Clark,NE,Healthcare
1811,2020-11-05,SBUX,"$1,001 - $15,000",2021-07-27,8000.5,0.3907525376239345,264.0,rep,Democrat,Katherine M. Clark,NE,Consumer Cyclical
1812,2020-04-30,RTX,"$1,001 - $15,000",2021-05-12,8000.5,0.2695571960932225,377.0,rep,Republican,David B. McKinley,SE,Industrials
1813,2020-04-30,BDX,"$1,001 - $15,000",2020-08-25,32500.5,0.0129093356139642,117.0,rep,Republican,David B. McKinley,SE,Healthcare
1814,2020-04-30,ECL,"$1,001 -",2021-05-12,500.5,0.1237209428496447,377.0,rep,Republican,David B. McKinley,SE,Basic Materials
1815,2020-04-30,EL,"$1,001 - $15,000",2020-08-28,8000.5,0.2637755124107417,120.0,rep,Republican,David B. McKinley,SE,Consumer Defensive
1816,2020-04-30,MA,"$1,001 - $15,000",2020-08-28,8000.5,0.3314906844085997,120.0,rep,Republican,David B. McKinley,SE,Financial Services
1817,2020-04-30,AAPL,"$1,001 - $15,000",2020-08-28,32500.5,0.6992172625211924,120.0,rep,Republican,David B. McKinley,SE,Technology
1818,2020-08-25,RPM,"$15,001 - $50,000",2020-08-28,8000.5,-0.0003498399918002,3.0,rep,Republican,David B. McKinley,SE,Basic Materials
1819,2020-04-30,WM,"$1,001 - $15,000",2020-08-28,8000.5,0.1398720852100116,120.0,rep,Republican,David B. McKinley,SE,Industrials
1820,2020-04-30,TMO,"$1,001 - $15,000",2020-10-05,8000.5,0.3465699273643692,158.0,rep,Republican,David B. McKinley,SE,Healthcare
1821,2020-04-30,RTX,"$1,001 - $15,000",2021-05-12,8000.5,0.2695571960932225,377.0,rep,Republican,David B. McKinley,SE,Industrials
1822,2020-04-30,ECL,"$1,001 -",2021-05-12,500.5,0.1237209428496447,377.0,rep,Republican,David B. McKinley,SE,Basic Materials
1823,2020-04-30,AKAM,"$1,001 - $15,000",2021-05-12,32500.5,0.1390850894956643,377.0,rep,Republican,David B. McKinley,SE,Technology
1824,2020-01-16,FB,"$250,001 - $500,000",2020-08-07,3000000.5,0.2104432397070604,204.0,rep,Democrat,Nancy Pelosi,W,Communication Services
1825,2020-01-16,FB,"$250,001 - $500,000",2020-08-07,3000000.5,0.2104432397070604,204.0,rep,Democrat,Nancy Pelosi,W,Communication Services
1826,2021-01-29,AAPL,"$15,001 - $50,000",2021-02-04,32500.5,0.0411487753827965,6.0,rep,Democrat,Marie Newman,MW,Technology
1827,2021-02-01,VRM,"$1,001 - $15,000",2021-02-04,8000.5,0.0677419254074271,3.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1828,2021-02-03,CHWY,"$1,001 - $15,000",2021-02-05,8000.5,0.067399459314199,2.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1829,2021-02-11,TSLA,"$50,001 - $100,000",2021-02-11,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1830,2021-02-11,ZM,"$1,001 - $15,000",2021-02-11,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Technology
1831,2021-02-04,EA,"$1,001 - $15,000",2021-02-11,8000.5,0.0627569547847633,7.0,rep,Democrat,Marie Newman,MW,Communication Services
1832,2021-02-08,CHWY,"$15,001 - $50,000",2021-02-12,32500.5,0.1014291025287661,4.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1833,2021-02-05,MET,"$1,001 - $15,000",2021-02-12,8000.5,0.0587675205455321,7.0,rep,Democrat,Marie Newman,MW,Financial Services
1834,2021-02-04,NKE,"$1,001 - $15,000",2021-02-12,8000.5,0.0105951090282377,8.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1835,2021-02-08,PTON,"$1,001 - $15,000",2021-02-12,8000.5,0.066763172005243,4.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1836,2021-02-08,CCL,"$1,001 - $15,000",2021-02-16,8000.5,0.0397963294175464,8.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1837,2021-01-08,SNAP,"$1,001 - $15,000",2021-02-19,8000.5,0.2425563666198288,42.0,rep,Democrat,Marie Newman,MW,Communication Services
1838,2021-02-01,PFE,"$1,001 - $15,000",2021-02-19,8000.5,-0.037988844674155,18.0,rep,Democrat,Marie Newman,MW,Healthcare
1839,2021-02-19,TSLA,"$1,001 - $15,000",2021-02-19,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1840,2021-02-05,TRV,"$1,001 - $15,000",2021-02-19,8000.5,0.0073875127815011,14.0,rep,Democrat,Marie Newman,MW,Financial Services
1841,2021-02-19,DIS,"$15,001 - $50,000",2021-02-26,32500.5,0.0293493033965824,7.0,rep,Democrat,Marie Newman,MW,Communication Services
1842,2021-02-16,ETN,"$1,001 - $15,000",2021-02-26,8000.5,0.04152001953125,10.0,rep,Democrat,Marie Newman,MW,Industrials
1843,2021-02-11,ZM,"$15,001 - $50,000",2021-03-01,8000.5,-0.0534001569846203,18.0,rep,Democrat,Marie Newman,MW,Technology
1844,2021-02-19,VRM,"$1,001 - $15,000",2021-03-01,8000.5,-0.0515359591885981,10.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1845,2021-02-01,KR,"$1,001 - $15,000",2021-03-05,8000.5,0.0219583930865462,32.0,rep,Democrat,Marie Newman,MW,Consumer Defensive
1846,2021-03-01,LMND,"$1,001 - $15,000",2021-03-12,8000.5,-0.2106017768084828,11.0,rep,Democrat,Marie Newman,MW,Financial Services
1847,2021-02-19,R,"$1,001 - $15,000",2021-03-19,8000.5,0.1149963083388536,28.0,rep,Democrat,Marie Newman,MW,Industrials
1848,2021-03-15,FDX,"$15,001 - $50,000",2021-03-19,32500.5,0.0475868609753275,4.0,rep,Democrat,Marie Newman,MW,Industrials
1849,2021-03-22,WMT,"$1,001 - $15,000",2021-03-23,8000.5,0.0118607492795389,1.0,rep,Democrat,Marie Newman,MW,Consumer Defensive
1850,2021-03-15,UPS,"$15,001 - $50,000",2021-03-26,32500.5,0.0328332289592378,11.0,rep,Democrat,Marie Newman,MW,Industrials
1851,2021-03-22,EA,"$1,001 - $15,000",2021-03-26,8000.5,0.0109580884352525,4.0,rep,Democrat,Marie Newman,MW,Communication Services
1852,2021-03-22,FDX,"$15,001 - $50,000",2021-03-26,32500.5,0.0267134063853039,4.0,rep,Democrat,Marie Newman,MW,Industrials
1853,2021-03-29,TSLA,"$50,001 - $100,000",2021-03-29,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1854,2021-03-29,FDX,"$15,001 - $50,000",2021-04-01,32500.5,0.0154716972470897,3.0,rep,Democrat,Marie Newman,MW,Industrials
1855,2021-02-19,PTON,"$1,001 - $15,000",2021-04-01,32500.5,-0.1976952905924889,41.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1856,2021-03-15,LMND,"$1,001 - $15,000",2021-04-01,8000.5,-0.1309329067680108,17.0,rep,Democrat,Marie Newman,MW,Financial Services
1857,2021-04-05,CHWY,"$15,001 - $50,000",2021-04-05,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1858,2021-04-05,MET,"$1,001 - $15,000",2021-04-05,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Financial Services
1859,2021-04-05,NFLX,"$50,001 - $100,000",2021-04-05,75000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Communication Services
1860,2021-04-05,FDX,"$15,001 - $50,000",2021-04-09,32500.5,0.0177930145886527,4.0,rep,Democrat,Marie Newman,MW,Industrials
1861,2021-04-13,SPOT,"$1,001 - $15,000",2021-04-13,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Communication Services
1862,2021-04-12,NFLX,"$50,001 - $100,000",2021-04-16,8000.5,-0.0112884889808129,4.0,rep,Democrat,Marie Newman,MW,Communication Services
1863,2021-04-19,TSLA,"$1,001 - $15,000",2021-04-22,75000.5,0.0070805836922891,3.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1864,2021-04-13,JNJ,"$15,001 - $50,000",2021-04-23,32500.5,0.0378731421290029,10.0,rep,Democrat,Marie Newman,MW,Healthcare
1865,2021-04-16,W,"$15,001 - $50,000",2021-04-23,8000.5,-0.0418480952606859,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1866,2021-04-05,UA,"$1,001 - $15,000",2021-04-30,8000.5,0.054555123539724,25.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1867,2021-04-30,TSLA,"$50,001 - $100,000",2021-04-30,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1868,2021-04-16,BOWX,"$1,001 - $15,000",2021-05-20,8000.5,0.090306560078481,34.0,rep,Democrat,Marie Newman,MW,Financial Services
1869,2021-03-22,TRUP,"$1,001 - $15,000",2021-05-21,8000.5,-0.0292179344175617,60.0,rep,Democrat,Marie Newman,MW,Financial Services
1870,2021-04-19,PTON,"$1,001 - $15,000",2021-06-18,8000.5,0.012714642659694,60.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1871,2021-07-06,TSLA,"$50,001 - $100,000",2021-07-06,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1872,2021-02-08,AAPL,"$1,001 - $15,000",2021-07-09,32500.5,0.0598933367095627,151.0,rep,Democrat,Marie Newman,MW,Technology
1873,2021-07-02,CHWY,"$1,001 - $15,000",2021-07-09,8000.5,0.0623214953802147,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1874,2021-04-16,NKE,"$1,001 - $15,000",2021-07-09,32500.5,0.1987194023271613,84.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1875,2021-04-26,SBUX,"$1,001 - $15,000",2021-07-16,8000.5,0.0242409009004028,81.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1876,2021-07-23,COIN,"$15,001 - $50,000",2021-07-30,32500.5,0.0518406711587785,7.0,rep,Democrat,Marie Newman,MW,Technology
1877,2021-07-13,COST,"$15,001 - $50,000",2021-07-30,32500.5,0.0556674784995241,17.0,rep,Democrat,Marie Newman,MW,Consumer Defensive
1878,2021-08-02,FB,"$15,001 - $50,000",2021-08-13,32500.5,0.0319078848678774,11.0,rep,Democrat,Marie Newman,MW,Communication Services
1879,2021-07-02,CRM,"$15,001 - $50,000",2021-08-20,32500.5,0.0319500726513867,49.0,rep,Democrat,Marie Newman,MW,Technology
1880,2021-06-29,W,"$15,001 - $50,000",2021-08-20,32500.5,-0.0579766706766342,52.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
