,last_name,first_name,middle_name,gender,type,party,state,district,senate_class,name
3294,Underwood,Warner,Lewis,M,rep,American,KY,3.0,,Warner Lewis Underwood
3295,Walbridge,David,Safford,M,rep,Republican,MI,3.0,,David Safford Walbridge
3296,Warren,Edward,Allen,M,rep,Democrat,AR,2.0,,Edward Allen Warren
3297,Watkins,Albert,Galiton,M,rep,Democrat,TN,1.0,,Albert Galiton Watkins
3298,White,Allison,,M,rep,Democrat,PA,15.0,,Allison White
3299,Wood,John,M.,M,rep,Republican,ME,1.0,,John M. Wood
3300,Wortendyke,Jacob,Reynier,M,rep,Democrat,NJ,5.0,,Jacob Reynier Wortendyke
3301,Wright,Augustus,Romaldus,M,rep,Democrat,GA,5.0,,Augustus Romaldus Wright
3302,Zollicoffer,Felix,Kirk,M,rep,American,TN,8.0,,Felix Kirk Zollicoffer
3308,Adams,Green,,M,rep,Ind. Republican-Democrat,KY,6.0,,Green Adams
3309,Adrain,Garnett,Bowditch,M,rep,Anti-Lecompton Democrat,NJ,3.0,,Garnett Bowditch Adrain
3310,Anderson,Thomas,Lilbourne,M,rep,Ind. Democrat,MO,2.0,,Thomas Lilbourne Anderson
3311,Anderson,William,Clayton,M,rep,Ind. Republican-Democrat,KY,4.0,,William Clayton Anderson
3312,Ashmore,John,Durant,M,rep,Democrat,SC,5.0,,John Durant Ashmore
3313,Avery,William,Tecumsah,M,rep,Democrat,TN,10.0,,William Tecumsah Avery
3314,Barksdale,William,,M,rep,Democrat,MS,3.0,,William Barksdale
3315,Barr,Thomas,Jefferson,M,rep,Ind. Democrat,NY,4.0,,Thomas Jefferson Barr
3316,Barret,John,Richard,M,rep,Democrat,MO,1.0,,John Richard Barret
3317,Beale,Charles,Lewis,M,rep,Republican,NY,12.0,,Charles Lewis Beale
3320,Bocock,Thomas,Stanley,M,rep,Democrat,VA,5.0,,Thomas Stanley Bocock
3321,Bonham,Milledge,Luke,M,rep,Democrat,SC,4.0,,Milledge Luke Bonham
3322,Boteler,Alexander,Robinson,M,rep,Ind. Republican-Democrat,VA,8.0,,Alexander Robinson Boteler
3323,Bouligny,John,Edward,M,rep,American,LA,1.0,,John Edward Bouligny
3324,Boyce,William,Waters,M,rep,Democrat,SC,6.0,,William Waters Boyce
3325,Brabson,Reese,Bowen,M,rep,Ind. Republican-Democrat,TN,3.0,,Reese Bowen Brabson
3327,Branch,Lawrence,O’Bryan,M,rep,Democrat,NC,4.0,,Lawrence O’Bryan Branch
3328,Brayton,William,Daniel,M,rep,Republican,RI,2.0,,William Daniel Brayton
3329,Briggs,George,,M,rep,Republican,NY,7.0,,George Briggs
3330,Bristow,Francis,Marion,M,rep,Ind. Republican-Democrat,KY,3.0,,Francis Marion Bristow
3332,Burch,John,Chilton,M,rep,Democrat,CA,-1.0,,John Chilton Burch
3333,Burlingame,Anson,,M,rep,Republican,MA,5.0,,Anson Burlingame
3334,Burroughs,Silas,Mainville,M,rep,Republican,NY,31.0,,Silas Mainville Burroughs
3335,Butterfield,Martin,,M,rep,Republican,NY,25.0,,Martin Butterfield
3336,Carey,John,,M,rep,Republican,OH,9.0,,John Carey
3337,Carter,Luther,Cullen,M,rep,Republican,NY,1.0,,Luther Cullen Carter
3338,Case,Charles,,M,rep,Republican,IN,10.0,,Charles Case
3339,Clark,Horace,Francis,M,rep,Anti-Lecompton Democrat,NY,8.0,,Horace Francis Clark
3341,Clemens,Sherrard,,M,rep,Democrat,VA,10.0,,Sherrard Clemens
3342,Clopton,David,,M,rep,Democrat,AL,3.0,,David Clopton
3343,Cobb,Williamson,Robert Winfield,M,rep,Democrat,AL,6.0,,Williamson Robert Winfield Cobb
3344,Coburn,Stephen,,M,rep,Republican,ME,5.0,,Stephen Coburn
3345,Cochrane,Clark,Betton,M,rep,Republican,NY,18.0,,Clark Betton Cochrane
3346,Cochrane,John,,M,rep,Democrat,NY,6.0,,John Cochrane
3347,Cooper,George,Byran,M,rep,Democrat,MI,1.0,,George Byran Cooper
3348,Craig,James,,M,rep,Democrat,MO,4.0,,James Craig
3349,Craige,Francis,Burton,M,rep,Democrat,NC,7.0,,Francis Burton Craige
3350,Crawford,Martin,Jenkins,M,rep,Democrat,GA,2.0,,Martin Jenkins Crawford
3351,Curry,Jabez,Lamar Monroe,M,rep,Democrat,AL,7.0,,Jabez Lamar Monroe Curry
3352,Davidson,Thomas,Green,M,rep,Democrat,LA,3.0,,Thomas Green Davidson
3353,Davis,John,Givan,M,rep,Anti-Lecompton Democrat,IN,7.0,,John Givan Davis
3354,Davis,Reuben,,M,rep,Democrat,MS,2.0,,Reuben Davis
3355,Dick,John,,M,rep,Whig,PA,-1.0,,John Dick
3356,Dimmick,William,Harrison,M,rep,Democrat,PA,13.0,,William Harrison Dimmick
3358,Edmundson,Henry,Alonzo,M,rep,Democrat,VA,12.0,,Henry Alonzo Edmundson
3359,English,William,Hayden,M,rep,Democrat,IN,2.0,,William Hayden English
3360,Estabrook,Experience,,M,rep,,NE,-1.0,,Experience Estabrook
3361,Etheridge,Emerson,,M,rep,Ind. Republican-Democrat,TN,9.0,,Emerson Etheridge
3362,Florence,Thomas,Birch,M,rep,Democrat,PA,1.0,,Thomas Birch Florence
3363,Foster,Stephen,Clark,M,rep,Republican,ME,6.0,,Stephen Clark Foster
3364,French,Ezra,Bartlett,M,rep,Republican,ME,3.0,,Ezra Bartlett French
3365,Garnett,Muscoe,Russell Hunter,M,rep,Democrat,VA,1.0,,Muscoe Russell Hunter Garnett
3366,Gartrell,Lucius,Jeremiah,M,rep,Democrat,GA,4.0,,Lucius Jeremiah Gartrell
3367,Gilmer,John,Adams,M,rep,Ind. Republican-Democrat,NC,5.0,,John Adams Gilmer
3368,Goode,William,Osborne,M,rep,Democrat,VA,4.0,,William Osborne Goode
3369,Graham,James,Harper,M,rep,Republican,NY,19.0,,James Harper Graham
3371,Hall,Chapin,,M,rep,Republican,PA,24.0,,Chapin Hall
3372,Hamilton,Andrew,Jackson,M,rep,Ind. Democrat,TX,2.0,,Andrew Jackson Hamilton
3373,Harris,James,Morrison,M,rep,American,MD,3.0,,James Morrison Harris
3374,Haskin,John,Bussing,M,rep,Anti-Lecompton Democrat,NY,9.0,,John Bussing Haskin
3375,Hatton,Robert,Hopkins,M,rep,Ind. Republican-Democrat,TN,5.0,,Robert Hopkins Hatton
3377,Hawkins,George,Sydney,M,rep,Democrat,FL,1.0,,George Sydney Hawkins
3378,Helmick,William,,M,rep,Republican,OH,15.0,,William Helmick
3380,Hindman,Thomas,Carmichael,M,rep,Democrat,AR,1.0,,Thomas Carmichael Hindman
3381,Hoard,Charles,Brooks,M,rep,Republican,NY,23.0,,Charles Brooks Hoard
3382,Howard,William,,M,rep,Democrat,OH,6.0,,William Howard
3383,Howard,William,Alanson,M,rep,Republican,MI,1.0,,William Alanson Howard
3384,Hughes,George,Wurtz,M,rep,Democrat,MD,6.0,,George Wurtz Hughes
3386,Irvine,William,,M,rep,Republican,NY,28.0,,William Irvine
3387,Jackson,James,,M,rep,Democrat,GA,6.0,,James Jackson
3388,Jenkins,Albert,Gallatin,M,rep,Democrat,VA,11.0,,Albert Gallatin Jenkins
3389,Jones,John,James,M,rep,Democrat,GA,8.0,,John James Jones
3390,Junkin,Benjamin,Franklin,M,rep,Republican,PA,16.0,,Benjamin Franklin Junkin
3391,Keitt,Laurence,Massillon,M,rep,Democrat,SC,3.0,,Laurence Massillon Keitt
3392,Kenyon,William,Scheuneman,M,rep,Republican,NY,11.0,,William Scheuneman Kenyon
3393,Kilgore,David,,M,rep,Republican,IN,5.0,,David Kilgore
3394,Kunkel,Jacob,Michael,M,rep,Democrat,MD,5.0,,Jacob Michael Kunkel
3395,Landrum,John,Morgan,M,rep,Democrat,LA,4.0,,John Morgan Landrum
3397,Larrabee,Charles,Hathaway,M,rep,Democrat,WI,3.0,,Charles Hathaway Larrabee
3398,Leach,De,Witt Clinton,M,rep,Republican,MI,4.0,,De Witt Clinton Leach
3399,Leake,Shelton,Farrar,M,rep,Ind. Democrat,VA,6.0,,Shelton Farrar Leake
3400,Lee,Moses,Lindley,M,rep,Republican,NY,22.0,,Moses Lindley Lee
3401,Longnecker,Henry,Clay,M,rep,Republican,PA,7.0,,Henry Clay Longnecker
3402,Love,Peter,Early,M,rep,Democrat,GA,1.0,,Peter Early Love
3403,Maclay,William,Brown,M,rep,Democrat,NY,5.0,,William Brown Maclay
3404,Martin,Charles,Drake,M,rep,Democrat,OH,11.0,,Charles Drake Martin
3405,Martin,Elbert,Sevier,M,rep,Ind. Democrat,VA,13.0,,Elbert Sevier Martin
3406,McKenty,Jacob,Kerlin,M,rep,Democrat,PA,8.0,,Jacob Kerlin McKenty
3407,McQueen,John,,M,rep,Democrat,SC,1.0,,John McQueen
3408,McRae,John,Jones,M,rep,Democrat,MS,5.0,,John Jones McRae
3409,Miles,William,Porcher,M,rep,Democrat,SC,2.0,,William Porcher Miles
3410,Millson,John,Singleton,M,rep,Democrat,VA,2.0,,John Singleton Millson
3411,Millward,William,,M,rep,Republican,PA,4.0,,William Millward
3412,Montgomery,William,,M,rep,Democrat,PA,20.0,,William Montgomery
3413,Moore,Laban,Theodore,M,rep,Ind. Republican-Democrat,KY,9.0,,Laban Theodore Moore
3414,Moore,Sydenham,,M,rep,Democrat,AL,4.0,,Sydenham Moore
3415,Morris,Isaac,Newton,M,rep,Democrat,IL,5.0,,Isaac Newton Morris
3416,Morse,Freeman,Harlow,M,rep,Republican,ME,4.0,,Freeman Harlow Morse
3418,Otero,Miguel,Antonio,M,rep,,NM,-1.0,,Miguel Antonio Otero
3419,Palmer,George,William,M,rep,Republican,NY,16.0,,George William Palmer
3420,Parrott,Marcus,Junius,M,rep,Republican,KS,-1.0,,Marcus Junius Parrott
3421,Pennington,William,,M,rep,Republican,NJ,5.0,,William Pennington
3422,Perry,John,Jasiel,M,rep,Republican,ME,2.0,,John Jasiel Perry
3423,Pettit,John,Upfold,M,rep,Republican,IN,11.0,,John Upfold Pettit
3424,Peyton,Samuel,Oldham,M,rep,Democrat,KY,2.0,,Samuel Oldham Peyton
3425,Pottle,Emory,Bemsley,M,rep,Republican,NY,26.0,,Emory Bemsley Pottle
3427,Pryor,Roger,Atkinson,M,rep,Democrat,VA,4.0,,Roger Atkinson Pryor
3428,Quarles,James,Minor,M,rep,Ind. Republican-Democrat,TN,8.0,,James Minor Quarles
3429,Reynolds,Edwin,Ruthvin,M,rep,Republican,NY,31.0,,Edwin Ruthvin Reynolds
3430,Reynolds,John,Hazard,M,rep,Anti-Lecompton Democrat,NY,14.0,,John Hazard Reynolds
3431,Riggs,Jetur,Rose,M,rep,Anti-Lecompton Democrat,NJ,4.0,,Jetur Rose Riggs
3432,Robinson,Christopher,,M,rep,Republican,RI,1.0,,Christopher Robinson
3433,Royce,Homer,Elihu,M,rep,Republican,VT,3.0,,Homer Elihu Royce
3434,Ruffin,Thomas,,M,rep,Democrat,NC,2.0,,Thomas Ruffin
3435,Rust,Albert,,M,rep,Democrat,AR,2.0,,Albert Rust
3436,Schwartz,John,,M,rep,Anti-Lecompton Democrat,PA,8.0,,John Schwartz
3437,Scott,Charles,Lewis,M,rep,Democrat,CA,-1.0,,Charles Lewis Scott
3439,Simms,William,Emmett,M,rep,Democrat,KY,8.0,,William Emmett Simms
3441,Smith,William,,M,rep,Democrat,VA,7.0,,William Smith
3442,Smith,William,Nathan Harrell,M,rep,Ind. Republican-Democrat,NC,1.0,,William Nathan Harrell Smith
3443,Somes,Daniel,Eton,M,rep,Republican,ME,1.0,,Daniel Eton Somes
3444,Spink,Cyrus,,M,rep,Republican,OH,14.0,,Cyrus Spink
3445,Spinner,Francis,Elias,M,rep,Republican,NY,17.0,,Francis Elias Spinner
3446,Stallworth,James,Adams,M,rep,Democrat,AL,1.0,,James Adams Stallworth
3447,Stanton,Benjamin,,M,rep,Republican,OH,8.0,,Benjamin Stanton
3448,Stevens,Isaac,Ingalls,M,rep,Democrat,WA,-1.0,,Isaac Ingalls Stevens
3449,Stewart,James,Augustus,M,rep,Democrat,MD,1.0,,James Augustus Stewart
3450,Stewart,William,,M,rep,Republican,PA,23.0,,William Stewart
3451,Stout,Lansing,,M,rep,Democrat,OR,1.0,,Lansing Stout
3452,Tappan,Mason,Weare,M,rep,Republican,NH,2.0,,Mason Weare Tappan
3453,Taylor,Miles,,M,rep,Democrat,LA,2.0,,Miles Taylor
3455,Thayer,Eli,,M,rep,Republican,MA,9.0,,Eli Thayer
3456,Theaker,Thomas,Clarke,M,rep,Republican,OH,17.0,,Thomas Clarke Theaker
3457,Thomas,James,Houston,M,rep,Democrat,TN,6.0,,James Houston Thomas
3458,Tompkins,Cydnor,Bailey,M,rep,Republican,OH,16.0,,Cydnor Bailey Tompkins
3460,Underwood,John,William Henderson,M,rep,Democrat,GA,5.0,,John William Henderson Underwood
3461,Wade,Edward,,M,rep,Republican,OH,19.0,,Edward Wade
3462,Washburn,Israel,,M,rep,Republican,ME,5.0,,Israel Washburn
3463,Wells,Alfred,,M,rep,Republican,NY,27.0,,Alfred Wells
3464,Whiteley,William,Gustavus,M,rep,Democrat,DE,0.0,,William Gustavus Whiteley
3466,Wilson,James,,M,rep,Republican,IN,8.0,,James Wilson
3467,Winslow,Warren,,M,rep,Democrat,NC,3.0,,Warren Winslow
3468,Wood,John,,M,rep,Republican,PA,5.0,,John Wood
3469,Woodruff,John,,M,rep,Republican,CT,2.0,,John Woodruff
3470,Woodson,Samuel,Hughes,M,rep,American,MO,5.0,,Samuel Hughes Woodson
3471,Wright,John,Vines,M,rep,Democrat,TN,7.0,,John Vines Wright
3474,Lincoln,Abraham,,M,rep,Whig,IL,7.0,,Abraham Lincoln
3475,Adams,Charles,Francis,M,rep,Republican,MA,3.0,,Charles Francis Adams
3476,Aldrich,Cyrus,,M,rep,Republican,MN,-1.0,,Cyrus Aldrich
3477,Allen,William,,M,rep,Democrat,OH,4.0,,William Allen
3478,Appleton,William,,M,rep,Constitutional Unionist,MA,5.0,,William Appleton
3479,Babbitt,Elijah,,M,rep,Republican,PA,25.0,,Elijah Babbitt
3480,Bailey,Goldsmith,Fox,M,rep,Republican,MA,9.0,,Goldsmith Fox Bailey
3481,Baker,Stephen,,M,rep,Republican,NY,12.0,,Stephen Baker
3482,Bernhisel,John,Milton,M,rep,Whig,UT,-1.0,,John Milton Bernhisel
3483,Biddle,Charles,John,M,rep,Democrat,PA,2.0,,Charles John Biddle
3484,Blair,Samuel,Steel,M,rep,Republican,PA,18.0,,Samuel Steel Blair
3485,Blake,Harrison,Gray Otis,M,rep,Republican,OH,14.0,,Harrison Gray Otis Blake
3487,Bridges,George,Washington,M,rep,Unionist,TN,3.0,,George Washington Bridges
3488,Browne,George,Huntington,M,rep,Unionist,RI,2.0,,George Huntington Browne
3490,Burnett,Henry,Cornelius,M,rep,Democrat,KY,1.0,,Henry Cornelius Burnett
3491,Burnham,Alfred,Avery,M,rep,Republican,CT,3.0,,Alfred Avery Burnham
3492,Calvert,Charles,Benedict,M,rep,Unionist,MD,6.0,,Charles Benedict Calvert
3493,Campbell,James,Hepburn,M,rep,Republican,PA,11.0,,James Hepburn Campbell
3495,Casey,Samuel,Lewis,M,rep,Unionist,KY,1.0,,Samuel Lewis Casey
3496,Chamberlain,Jacob,Payson,M,rep,Republican,NY,26.0,,Jacob Payson Chamberlain
3499,Clark,John,Bullock,M,rep,Democrat,MO,3.0,,John Bullock Clark
3500,Clements,Andrew,Jackson,M,rep,Unionist,TN,4.0,,Andrew Jackson Clements
3501,Cobb,George,Thomas,M,rep,Democrat,NJ,4.0,,George Thomas Cobb
3503,Conkling,Frederick,Augustus,M,rep,Republican,NY,6.0,,Frederick Augustus Conkling
3504,Conway,Martin,Franklin,M,rep,Republican,KS,1.0,,Martin Franklin Conway
3505,Cooper,Thomas,Buchecker,M,rep,Democrat,PA,7.0,,Thomas Buchecker Cooper
3506,Corwin,Thomas,,M,rep,Republican,OH,7.0,,Thomas Corwin
3508,Cradlebaugh,John,,M,rep,,NV,0.0,,John Cradlebaugh
3509,Crisfield,John,Woodland,M,rep,Unionist,MD,1.0,,John Woodland Crisfield
3510,Crittenden,John,Jordan,M,rep,Unionist,KY,8.0,,John Jordan Crittenden
3511,Curtis,Samuel,Ryan,M,rep,Republican,IA,1.0,,Samuel Ryan Curtis
3512,Cutler,William,Parker,M,rep,Republican,OH,16.0,,William Parker Cutler
3513,Davis,William,Morris,M,rep,Republican,PA,5.0,,William Morris Davis
3514,De Jarnette,Daniel,Coleman,M,rep,Independent Democrat,VA,-1.0,,Daniel Coleman De Jarnette
3515,Delano,Charles,,M,rep,Republican,MA,10.0,,Charles Delano
3516,Delaplaine,Isaac,Clason,M,rep,Democrat,NY,8.0,,Isaac Clason Delaplaine
3517,Diven,Alexander,Samuel,M,rep,Republican,NY,27.0,,Alexander Samuel Diven
3518,Dunlap,George,Washington,M,rep,Unionist,KY,6.0,,George Washington Dunlap
3519,Dunn,William,McKee,M,rep,Republican,IN,3.0,,William McKee Dunn
3520,Edgerton,Sidney,,M,rep,Republican,OH,18.0,,Sidney Edgerton
3521,Edwards,Thomas,McKey,M,rep,Republican,NH,3.0,,Thomas McKey Edwards
3522,Ely,Alfred,,M,rep,Republican,NY,29.0,,Alfred Ely
3523,Fessenden,Samuel,Clement,M,rep,Republican,ME,3.0,,Samuel Clement Fessenden
3524,Fessenden,Thomas,Amory Deblois,M,rep,Republican,ME,2.0,,Thomas Amory Deblois Fessenden
3525,Fisher,George,Purnell,M,rep,Unionist,DE,0.0,,George Purnell Fisher
3526,Flanders,Benjamin,Franklin,M,rep,Unionist,LA,1.0,,Benjamin Franklin Flanders
3528,Fouke,Philip,Bond,M,rep,Democrat,IL,8.0,,Philip Bond Fouke
3529,Franchot,Richard,,M,rep,Republican,NY,19.0,,Richard Franchot
3530,Granger,Bradley,Francis,M,rep,Republican,MI,1.0,,Bradley Francis Granger
3531,Gurley,John,Addison,M,rep,Republican,OH,2.0,,John Addison Gurley
3532,Haight,Edward,,M,rep,Democrat,NY,9.0,,Edward Haight
3533,Hanchett,Luther,,M,rep,Republican,WI,2.0,,Luther Hanchett
3535,Harrison,Richard,Almgill,M,rep,Unionist,OH,7.0,,Richard Almgill Harrison
3536,Hickman,John,,M,rep,Republican,PA,6.0,,John Hickman
3537,Horton,Valentine,Baxter,M,rep,Republican,OH,11.0,,Valentine Baxter Horton
3538,Hutchins,John,,M,rep,Republican,OH,20.0,,John Hutchins
3539,Jackson,James,Streshly,M,rep,Unionist,KY,2.0,,James Streshly Jackson
3541,Kellogg,William,,M,rep,Republican,IL,4.0,,William Kellogg
3542,Kerrigan,James,,M,rep,Ind. Democrat,NY,4.0,,James Kerrigan
3544,Leary,Cornelius,Lawrence Ludlow,M,rep,Unionist,MD,3.0,,Cornelius Lawrence Ludlow Leary
3545,Lehman,William,Eckart,M,rep,Democrat,PA,1.0,,William Eckart Lehman
3546,Loomis,Dwight,,M,rep,Republican,CT,1.0,,Dwight Loomis
3547,Low,Frederick,Ferdinand,M,rep,Republican,CA,-1.0,,Frederick Ferdinand Low
3548,May,Henry,,M,rep,Unionist,MD,4.0,,Henry May
3549,McClernand,John,Alexander,M,rep,Democrat,IL,6.0,,John Alexander McClernand
3551,McKean,James,Bedell,M,rep,Republican,NY,15.0,,James Bedell McKean
3552,McKnight,Robert,,M,rep,Republican,PA,22.0,,Robert McKnight
3553,McPherson,Edward,,M,rep,Republican,PA,17.0,,Edward McPherson
3554,Menzies,John,William,M,rep,Unionist,KY,10.0,,John William Menzies
3556,Mitchell,William,,M,rep,Republican,IN,10.0,,William Mitchell
3557,Morrill,Anson,Peaslee,M,rep,Republican,ME,4.0,,Anson Peaslee Morrill
3558,Morris,Edward,Joy,M,rep,Republican,PA,2.0,,Edward Joy Morris
3559,Nelson,Thomas,Amos Rogers,M,rep,,TN,-1.0,,Thomas Amos Rogers Nelson
3560,Nixon,John,Thompson,M,rep,Republican,NJ,1.0,,John Thompson Nixon
3561,Norton,Elijah,Hise,M,rep,Democrat,MO,4.0,,Elijah Hise Norton
3562,Nugen,Robert,Hunter,M,rep,Democrat,OH,15.0,,Robert Hunter Nugen
3563,Olin,Abram,Baldwin,M,rep,Republican,NY,13.0,,Abram Baldwin Olin
3565,Phelps,John,Smith,M,rep,Democrat,MO,6.0,,John Smith Phelps
3566,Phelps,Timothy,Guy,M,rep,Republican,CA,-1.0,,Timothy Guy Phelps
3567,Porter,Albert,Gallatin,M,rep,Republican,IN,6.0,,Albert Gallatin Porter
3568,Potter,John,Fox,M,rep,Republican,WI,1.0,,John Fox Potter
3569,Price,Thomas,Lawson,M,rep,Democrat,MO,5.0,,Thomas Lawson Price
3570,Reid,John,William,M,rep,Democrat,MO,5.0,,John William Reid
3571,Riddle,Albert,Gallatin,M,rep,Republican,OH,19.0,,Albert Gallatin Riddle
3572,Scranton,George,Whitfield,M,rep,Republican,PA,12.0,,George Whitfield Scranton
3573,Sedgwick,Charles,Baldwin,M,rep,Republican,NY,24.0,,Charles Baldwin Sedgwick
3574,Sherman,Socrates,Norton,M,rep,Republican,NY,17.0,,Socrates Norton Sherman
3575,Shiel,George,Knox,M,rep,Democrat,OR,1.0,,George Knox Shiel
3576,Sloan,Andrew,Scott,M,rep,Republican,WI,3.0,,Andrew Scott Sloan
3577,Smith,Edward,Henry,M,rep,Democrat,NY,1.0,,Edward Henry Smith
3578,Spaulding,Elbridge,Gerry,M,rep,Republican,NY,32.0,,Elbridge Gerry Spaulding
3580,Stratton,John,Leake Newbold,M,rep,Republican,NJ,2.0,,John Leake Newbold Stratton
3581,Thayer,Andrew,Jackson,M,rep,Democrat,OR,1.0,,Andrew Jackson Thayer
3582,Thomas,Benjamin,Franklin,M,rep,Unionist,MA,3.0,,Benjamin Franklin Thomas
3583,Train,Charles,Russell,M,rep,Republican,MA,8.0,,Charles Russell Train
3584,Trimble,Carey,Allen,M,rep,Republican,OH,10.0,,Carey Allen Trimble
3585,Upton,Charles,Horace,M,rep,Unionist,VA,7.0,,Charles Horace Upton
3586,Vallandigham,Clement,Laird,M,rep,Democrat,OH,3.0,,Clement Laird Vallandigham
3587,Verree,John,Paul,M,rep,Republican,PA,3.0,,John Paul Verree
3588,Vibbard,Chauncey,,M,rep,Democrat,NY,18.0,,Chauncey Vibbard
3589,Walker,Amasa,,M,rep,Republican,MA,9.0,,Amasa Walker
3590,Wall,William,,M,rep,Republican,NY,5.0,,William Wall
3591,Walton,Charles,Wesley,M,rep,Republican,ME,2.0,,Charles Wesley Walton
3592,Walton,Eliakim,Persons,M,rep,Republican,VT,1.0,,Eliakim Persons Walton
3593,Watts,John,Sebrie,M,rep,Republican,NM,-1.0,,John Sebrie Watts
3594,White,Albert,Smith,M,rep,Republican,IN,8.0,,Albert Smith White
3595,Wickliffe,Charles,Anderson,M,rep,Unionist,KY,5.0,,Charles Anderson Wickliffe
3597,Woodruff,George,Catlin,M,rep,Democrat,CT,4.0,,George Catlin Woodruff
3598,Worcester,Samuel,Thomas,M,rep,Republican,OH,13.0,,Samuel Thomas Worcester
3606,Allen,James,Cameron,M,rep,Democrat,IL,-1.0,,James Cameron Allen
3607,Allen,William,Joshua,M,rep,Democrat,IL,13.0,,William Joshua Allen
3608,Anderson,Lucien,,M,rep,Unconditional Unionist,KY,1.0,,Lucien Anderson
3609,Arnold,Isaac,Newton,M,rep,Republican,IL,1.0,,Isaac Newton Arnold
3610,Bailey,Joseph,,M,rep,Democrat,PA,15.0,,Joseph Bailey
3611,Baldwin,Augustus,Carpenter,M,rep,Democrat,MI,5.0,,Augustus Carpenter Baldwin
3612,Bennet,Hiram,Pitt,M,rep,Conservative Republican,CO,-1.0,,Hiram Pitt Bennet
3613,Blair,Jacob,Beeson,M,rep,Unconditional Unionist,WV,1.0,,Jacob Beeson Blair
3614,Bliss,George,,M,rep,Democrat,OH,14.0,,George Bliss
3617,Brown,James,Sproat,M,rep,Democrat,WI,1.0,,James Sproat Brown
3618,Brown,William,Gay,M,rep,Unconditional Unionist,VA,-1.0,,William Gay Brown
3619,Clark,Ambrose,Williams,M,rep,Republican,NY,20.0,,Ambrose Williams Clark
3620,Clay,Brutus,Junius,M,rep,Unionist,KY,7.0,,Brutus Junius Clay
3621,Cole,George,Edward,M,rep,Democrat,WA,-1.0,,George Edward Cole
3623,Corning,Erastus,,M,rep,Democrat,NY,14.0,,Erastus Corning
3624,Cravens,James,Addison,M,rep,Democrat,IN,2.0,,James Addison Cravens
3625,Daily,Samuel,Gordon,M,rep,Republican,NE,-1.0,,Samuel Gordon Daily
3626,Davis,Henry,Winter,M,rep,Unconditional Unionist,MD,3.0,,Henry Winter Davis
3629,Edgerton,Joseph,Ketchum,M,rep,Democrat,IN,10.0,,Joseph Ketchum Edgerton
3631,Frank,Augustus,,M,rep,Republican,NY,29.0,,Augustus Frank
3632,Ganson,John,,M,rep,Democrat,NY,30.0,,John Ganson
3633,Hale,James,Tracy,M,rep,Ind. Republican,PA,18.0,,James Tracy Hale
3634,Hall,William,Augustus,M,rep,Unionist,MO,8.0,,William Augustus Hall
3635,Harrington,Henry,William,M,rep,Democrat,IN,3.0,,Henry William Harrington
3636,Harris,Charles,Murray,M,rep,Democrat,IL,4.0,,Charles Murray Harris
3638,Herrick,Anson,,M,rep,Democrat,NY,9.0,,Anson Herrick
3639,Hutchins,Wells,Andrews,M,rep,Democrat,OH,11.0,,Wells Andrews Hutchins
3640,Jayne,William,,M,rep,,DK,-1.0,,William Jayne
3642,Johnston,William,,M,rep,Democrat,OH,8.0,,William Johnston
3643,Kalbfleisch,Martin,,M,rep,Democrat,NY,2.0,,Martin Kalbfleisch
3644,King,Austin,Augustus,M,rep,Unionist,MO,6.0,,Austin Augustus King
3645,Kinney,John,Fitch,M,rep,Democrat,UT,-1.0,,John Fitch Kinney
3646,Knapp,Anthony,Lausett,M,rep,Democrat,IL,10.0,,Anthony Lausett Knapp
3647,Knox,Samuel,,M,rep,Unconditional Unionist,MO,1.0,,Samuel Knox
3648,Law,John,,M,rep,Democrat,IN,1.0,,John Law
3649,Lazear,Jesse,,M,rep,Democrat,PA,24.0,,Jesse Lazear
3650,Littlejohn,De,Witt Clinton,M,rep,Republican,NY,22.0,,De Witt Clinton Littlejohn
3651,Long,Alexander,,M,rep,Democrat,OH,2.0,,Alexander Long
3652,Lovejoy,Owen,,M,rep,Republican,IL,5.0,,Owen Lovejoy
3653,Mallory,Robert,,M,rep,Unionist,KY,5.0,,Robert Mallory
3654,Marcy,Daniel,,M,rep,Democrat,NH,1.0,,Daniel Marcy
3655,McAllister,Archibald,,M,rep,Democrat,PA,17.0,,Archibald McAllister
3656,McBride,John,Rogers,M,rep,Republican,OR,1.0,,John Rogers McBride
3657,McDowell,James,Foster,M,rep,Democrat,IN,11.0,,James Foster McDowell
3658,Middleton,George,,M,rep,Democrat,NJ,2.0,,George Middleton
3659,Miller,William,Henry,M,rep,Democrat,PA,14.0,,William Henry Miller
3661,Morris,James,Remley,M,rep,Democrat,OH,15.0,,James Remley Morris
3662,Mott,Gordon,Newell,M,rep,Republican,NV,0.0,,Gordon Newell Mott
3663,Myers,Amos,,M,rep,Republican,PA,20.0,,Amos Myers
3664,Nelson,Homer,Augustus,M,rep,Democrat,NY,12.0,,Homer Augustus Nelson
3665,Noble,Warren,Perry,M,rep,Democrat,OH,9.0,,Warren Perry Noble
3666,Noell,John,William,M,rep,Unconditional Unionist,MO,3.0,,John William Noell
3667,Norton,Jesse,Olds,M,rep,Republican,IL,6.0,,Jesse Olds Norton
3668,O’Neill,John,,M,rep,Democrat,OH,13.0,,John O’Neill
3669,Odell,Moses,Fowler,M,rep,Democrat,NY,3.0,,Moses Fowler Odell
3670,Perea,Francisco,,M,rep,Republican,NM,-1.0,,Francisco Perea
